Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ENVYBOOKCENTRE	345.00	5	0.0	1.0	4	80%	0	0	0
Amazing_Buy	379.00	17,791	34.0	1.0986	4.5	95%	1	0	0
uRead-Store	379.00	25,160	34.0	1.0986	4.5	92%	1	0	1
aspire india	425.00	332	80.0	1.2319	4	72%	1	0	0
BOOKFACTORY	369.00	6	24.0	1.0696	3.5	67%	0	0	0
Sri Ganesha Books	359.00	382	14.0	1.0406	4	82%	0	0	0
FOUNTAINHEAD	359.00	98	14.0	1.0406	4.5	91%	0	0	0
A Mind's Bookstore	364.00	1,409	19.0	1.0551	4.5	89%	0	0	0
Repro Books-On-Demand	448.00	8,431	103.0	1.2986	4.5	94%	1	0	0
Namana Book Palace	400.00	4	55.0	1.1594	3	50%	0	0	0
Comma365	415.00	2,242	70.0	1.2029	4.5	95%	0	0	0
Book Selection Centre	369.00	136	24.0	1.0696	4.5	96%	0	0	0
Astha Prakashan	400.00	870	55.0	1.1594	3.5	63%	0	0	0
Book Wise Darya Ganj	474.00	1,100	129.0	1.3739	4.5	89%	0	0	0
The Bookhive	399.20	43	54.2	1.1571	4	80%	0	0	0
Darth Vader	393.00	61	48.0	1.1391	4	77%	0	0	0
Suryan Books	399.00	39	54.0	1.1565	4.5	95%	0	0	0
SBM Enterprises	389.22	48	44.22	1.1282	4	75%	0	0	0
Skycart	409.00	479	64.0	1.1855	4.5	90%	0	0	0
Book store01	459.00	14	114.0	1.3304	3.5	57%	0	0	0
Booknow	389.00	898	44.0	1.1275	4	80%	0	0	0
ScribbleGraffito	414.17	29	69.17	1.2005	4.5	91%	0	0	0
MK BOOKS INDIA	499.00	2,249	154.0	1.4464	2.5	34%	0	0	0
bowmanenterprises	499.00		154.0	1.4464			0	0	0
Resource book store	424.00	1	79.0	1.229	5	100%	0	0	0
CrossWord Books	459.00	116	114.0	1.3304	5	95%	0	0	0
S B T books	461.00	113	116.0	1.3362	4.5	88%	0	0	0
W S Retaill	461.00	34	116.0	1.3362	3.5	68%	0	0	0
Okhla Book Distributor	377.00	60	32.0	1.0928	4.5	95%	0	0	0
BSK Book	489.00	160	144.0	1.4174	3.5	60%	0	0	0
V5MARK	408.00	8	63.0	1.1826	4	75%	0	0	0
Books Punch	426.65	638	81.65	1.2367	5	100%	0	0	0
Amazing BookS	399.00	106	54.0	1.1565	3	54%	0	0	0
BOOKKR	499.00	5	154.0	1.4464	3.5	60%	0	0	0
International Book Centre	450.00	56	105.0	1.3043	4	71%	0	0	0
BookInc	465.00	17	120.0	1.3478	4.5	94%	0	0	0
Browsers' Lounge	477.00	122	132.0	1.3826	4.5	96%	0	0	0
Tbcdelhi	449.00	35	104.0	1.3014	3.5	74%	0	0	0
ReproIndia	499.00	924	154.0	1.4464	4	79%	0	0	0
A to Z Book House	499.00	1,275	154.0	1.4464	3	45%	0	0	0
aspire india	475.00	332	130.0	1.3768	4	72%	1	0	0
CrossWord Books	459.00	116	114.0	1.3304	5	95%	0	0	0
Books-a-zillion	499.00	89	154.0	1.4464	4	82%	0	0	0
SN Square	549.00	59	204.0	1.5913	4	75%	0	0	0
SAI BOOKS	494.00	181	149.0	1.4319	3	46%	0	0	0
EVERY BOOK SUPPLIERS	699.00	3	354.0	2.0261	3.5	67%	0	0	0
