Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BooksNinetyNine	465.00	45	0.0	1.0	5	97%	0	0	0
BooksNinetyNine	527.00	45	62.0	1.1333	5	97%	0	0	0
uRead-Store	568.00	25,131	103.0	1.2215	4.5	92%	1	0	1
World500	602.00	3,248	137.0	1.2946	4	76%	0	0	0
Buy Amazing Books	629.00	3,536	164.0	1.3527	3	51%	0	0	0
Amazing_Buy	642.00	17,782	177.0	1.3806	4.5	95%	1	0	0
Pillbooks	674.00		209.0	1.4495			0	0	0
Inetrade India	652.30	3,250	187.3	1.4028	4	75%	0	0	0
Comma365	717.00	2,242	252.0	1.5419	4.5	95%	0	0	0
MK BOOKS INDIA	764.00	2,247	299.0	1.643	2.5	34%	0	0	0
A Mind's Bookstore	656.00	1,409	191.0	1.4108	4.5	89%	0	0	0
The Bookhive	719.20	43	254.2	1.5467	4	80%	0	0	0
BOOKS MASTER	720.00	22	255.0	1.5484	4	77%	0	0	0
Book Selection Centre	719.00	136	254.0	1.5462	4.5	96%	0	0	0
Booksmandi	720.00	2,530	255.0	1.5484	4.5	89%	0	0	0
BSK Book	849.00	159	384.0	1.8258	3.5	60%	0	0	0
Book store01	839.00	11	374.0	1.8043	3	45%	0	0	0
CrossWord Books	827.00	116	362.0	1.7785	5	95%	0	0	0
BW ENTERPRISES	701.00	44	236.0	1.5075	4	79%	0	0	0
BOOKKR	899.00	5	434.0	1.9333	3.5	60%	0	0	0
A to Z Book House	899.00	1,275	434.0	1.9333	3	46%	0	0	0
W S Retaill	832.00	34	367.0	1.7892	3.5	69%	0	0	0
Bookswagon	1769.00	6,375	1304.0	3.8043	4	70%	0	0	0
Sunrise Book store	1764.00	1,356	1299.0	3.7935	3.5	61%	0	0	0
Bookswagon	1992.00	6,375	1527.0	4.2839	4	70%	0	0	0
Bookswagon	2010.00	6,375	1545.0	4.3226	4	70%	0	0	0
Sunrise Book store	1897.00	1,356	1432.0	4.0796	3.5	61%	0	0	0
Sunrise Book store	1926.00	1,356	1461.0	4.1419	3.5	61%	0	0	0
