Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	326.00	17,789	0.0	1.0	4.5	95%	1	0	0
uRead-Store	326.00	25,141	0.0	1.0	4.5	92%	1	0	1
World500	339.00	3,269	13.0	1.0399	4	76%	0	0	0
Inetrade India	326.48	3,254	0.48	1.0015	4	75%	0	0	0
Comma365	415.00	2,242	89.0	1.273	4.5	95%	0	0	0
Goodread Bookstore	459.00	579	133.0	1.408	5	97%	1	0	0
Royal500	474.00	882	148.0	1.454	4.5	92%	0	0	0
HERITAGE PUBLISHERS	474.00	783	148.0	1.454	4.5	94%	0	0	0
The Bookhive	399.20	43	73.2	1.2245	4	80%	0	0	0
Skycart	409.00	479	83.0	1.2546	4.5	90%	0	0	0
BW ENTERPRISES	399.00	44	73.0	1.2239	4	79%	0	0	0
ScribbleGraffito	414.17	29	88.17	1.2705	4.5	91%	0	0	0
Buy Amazing Books	499.00	3,557	173.0	1.5307	3	51%	0	0	0
Booksmandi	400.00	2,531	74.0	1.227	4.5	89%	0	0	0
CrossWord Books	459.00	116	133.0	1.408	5	95%	0	0	0
siddharth books	450.00	51	124.0	1.3804	2.5	36%	0	0	0
Book store01	499.00	14	173.0	1.5307	3.5	57%	0	0	0
Amazing BookS	399.00	106	73.0	1.2239	3	54%	0	0	0
BOOKKR	499.00	5	173.0	1.5307	3.5	60%	0	0	0
BookInc	465.00	17	139.0	1.4264	4.5	94%	0	0	0
Browsers' Lounge	477.00	122	151.0	1.4632	4.5	96%	0	0	0
A to Z Book House	499.00	1,275	173.0	1.5307	3	46%	0	0	0
SN Square	549.00	59	223.0	1.684	4	75%	0	0	0
S B T books	461.00	113	135.0	1.4141	4.5	88%	0	0	0
PKS RETAIL	763.00	4	437.0	2.3405	5	100%	0	0	0
dealstar	830.00	6,600	504.0	2.546	4.5	85%	0	0	0
W S Retaill	461.00	34	135.0	1.4141	3.5	68%	0	0	0
Payal Books	800.00	657	474.0	2.454	3	51%	0	0	0
Bookswagon	991.00	6,387	665.0	3.0399	4	70%	0	0	0
Sunrise Book store	1233.00	1,359	907.0	3.7822	3.5	61%	0	0	0
ScribbleGraffito	414.17	29	88.17	1.2705	4.5	91%	0	0	0
Bookswagon	1168.00	6,387	842.0	3.5828	4	70%	0	0	0
B2A UK	1319.00	6,928	993.0	4.046	4.5	83%	0	0	0
Sunrise Book store	1145.00	1,359	819.0	3.5123	3.5	61%	0	0	0
