Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	599.00	25,136	24.0	1.0417	4.5	92%	1	0	1
Pillbooks	599.00		24.0	1.0417			0	0	0
QWELLBOOKS	599.00		24.0	1.0417			0	0	0
Capsbookz	599.00		24.0	1.0417			0	0	0
BooksStation	639.00		64.0	1.1113			0	0	0
Amazing_Buy	645.00	17,787	70.0	1.1217	4.5	95%	1	0	0
Sri Ganesha Books	575.00	382	0.0	1.0	4	82%	0	0	0
FOUNTAINHEAD	575.00	98	0.0	1.0	4.5	91%	0	0	0
Inetrade India	586.89	3,253	11.89	1.0207	4	75%	0	0	0
Book Selection Centre	591.00	136	16.0	1.0278	4.5	96%	0	0	0
SBM Enterprises	599.25	48	24.25	1.0422	4	75%	0	0	0
Bookflow	695.13	3,100	120.13	1.2089	3.5	67%	0	0	0
Goodread Bookstore	719.00	579	144.0	1.2504	5	97%	1	0	0
BooksRaja	625.00	171	50.0	1.087	4.5	85%	0	0	0
Skycart	655.00	479	80.0	1.1391	4.5	90%	0	0	0
Sunrise Book store	606.00	1,358	31.0	1.0539	3.5	61%	0	0	0
BW ENTERPRISES	639.00	44	64.0	1.1113	4	79%	0	0	0
Rama BOOKS	623.22	6	48.22	1.0839	3.5	67%	0	0	0
Booksmandi	640.00	2,531	65.0	1.113	4.5	89%	0	0	0
ScribbleGraffito	663.17	29	88.17	1.1533	4.5	91%	0	0	0
Bookflow	719.10	3,100	144.1	1.2506	3.5	67%	0	0	0
ScribbleGraffito	663.17	29	88.17	1.1533	4.5	91%	0	0	0
CrossWord Books	737.00	116	162.0	1.2817	5	95%	0	0	0
BOOKKR	799.00	5	224.0	1.3896	3.5	60%	0	0	0
The Grand_Store	750.00	10	175.0	1.3043	3	50%	0	0	0
S B T books	736.00	113	161.0	1.28	4.5	88%	0	0	0
W S Retaill	738.00	34	163.0	1.2835	3.5	69%	0	0	0
