Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	79.00	25,135	0.0	1.0	4.5	92%	1	0	1
World500	84.00	3,268	5.0	1.0633	4	76%	0	0	0
Buy Amazing Books	85.00	3,554	6.0	1.0759	3	51%	0	0	0
Mittal Books India	97.00	15,728	18.0	1.2278	4.5	95%	1	0	0
bookshopToday	89.00	15	10.0	1.1266	4.5	91%	0	0	0
COSTA BOOK	125.00	1	46.0	1.5823	1	0%	0	0	0
Books in need	99.00	3	20.0	1.2532	3.5	67%	0	0	0
AskTech Books	102.00	2	23.0	1.2911	2.5	50%	0	0	0
BSK Book	125.00	159	46.0	1.5823	3.5	60%	0	0	0
CrossWord Books	115.00	116	36.0	1.4557	5	95%	0	0	0
Royal500	165.00	882	86.0	2.0886	4.5	92%	0	0	0
Abhinav Books Store	112.50	60	33.5	1.4241	3	54%	0	0	0
O_Store	90.00	593	11.0	1.1392	4.5	87%	0	0	0
The Bookhive	100.00	43	21.0	1.2658	4	80%	0	0	0
BookAdda	110.00	365	31.0	1.3924	3	47%	0	0	0
Inetrade India	112.59	3,253	33.59	1.4252	4	75%	0	0	0
BOOKKR	155.00	5	76.0	1.962	3.5	60%	0	0	0
BW ENTERPRISES	100.00	44	21.0	1.2658	4	79%	0	0	0
BookInc	119.00	17	40.0	1.5063	4.5	94%	0	0	0
SansRack	125.00	1,050	46.0	1.5823	4.5	94%	0	0	0
Skycart	125.00	479	46.0	1.5823	4.5	90%	0	0	0
ROXY BOOK SHOP	125.00	69	46.0	1.5823	4	72%	0	0	0
A to Z Book House	125.00	1,275	46.0	1.5823	3	46%	0	0	0
Books-a-zillion	125.00	89	46.0	1.5823	4	82%	0	0	0
Suraj Trading - Express Delivery	149.00	48	70.0	1.8861	3	53%	0	0	0
Booksmandi	154.00	2,531	75.0	1.9494	4.5	89%	0	0	0
S B T books	116.00	113	37.0	1.4684	4.5	88%	0	0	0
W S Retaill	115.00	34	36.0	1.4557	3.5	69%	0	0	0
ROSHAN COLLECTION	159.00		80.0	2.0127			0	0	0
CrossWord Books	115.00	116	36.0	1.4557	5	95%	0	0	0
Ambe Books	244.36	2	165.36	3.0932	3	50%	0	0	0
Ginni Books	244.36	9	165.36	3.0932	4.5	89%	0	0	0
Sunrise Book store	571.00	1,358	492.0	7.2278	3.5	61%	0	0	0
