Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bookswagon	1153.00	6,387	26.0	1.0231	4	70%	0	0	1
Atlantic Publishers and Distributors	1188.00	14,540	61.0	1.0541	4.5	94%	0	0	0
Bookswagon	1153.00	6,387	26.0	1.0231	4	70%	0	0	1
Bookswagon	1260.00	6,387	133.0	1.118	4	70%	0	0	1
INFINITE BOOKS	1267.98	288	140.98	1.1251	5	99%	0	0	0
Sunrise Book store	1127.00	1,359	0.0	1.0	3.5	61%	0	0	0
Sunrise Book store	1234.00	1,359	107.0	1.0949	3.5	61%	0	0	0
Fast Media 2	1931.85	6,006	804.85	1.7142	4	72%	0	0	0
D R	2147.00	12,169	1020.0	1.9051	4	82%	0	0	0
etohfa	2198.00	23	1071.0	1.9503	5	100%	0	0	0
Sunrise Book store	1442.00	1,359	315.0	1.2795	3.5	61%	0	0	0
Sunrise Book store	1301.00	1,359	174.0	1.1544	3.5	61%	0	0	0
