Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	510.00	1,299,271	0.0	1.0	4.5	92%	1	1	1
Repro Books on Demand	510.00	3,418	0.0	1.0	4.5	93%	1	0	0
OPUSKART IN	510.00	3	0.0	1.0	5	100%	1	0	0
Amazing_Buy	510.00	17,789	0.0	1.0	4.5	95%	1	0	0
Read factor	527.00	1,531	17.0	1.0333	3.5	67%	0	0	0
uRead-Store	532.00	25,145	22.0	1.0431	4.5	92%	1	0	0
World500	535.00	3,270	25.0	1.049	4	76%	0	0	0
Royal500	675.00	882	165.0	1.3235	4.5	92%	0	0	0
Sri Ganesha Books	575.00	382	65.0	1.1275	4	82%	0	0	0
FOUNTAINHEAD	575.00	98	65.0	1.1275	4.5	91%	0	0	0
A Mind's Bookstore	583.00	1,409	73.0	1.1431	4.5	89%	0	0	0
MONOBO BOOKS	583.00	117	73.0	1.1431	4.5	86%	0	0	0
Inetrade India	636.60	3,254	126.6	1.2482	4	75%	0	0	0
Bookflow	761.25	3,100	251.25	1.4926	3.5	68%	0	0	0
SBM Enterprises	665.00	48	155.0	1.3039	4	75%	0	0	0
BSK Book	749.00	160	239.0	1.4686	3.5	61%	0	0	0
ScribbleGraffito	717.50	29	207.5	1.4069	4.5	91%	0	0	0
Buy Amazing Books	799.00	3,557	289.0	1.5667	3	51%	0	0	0
MK BOOKS INDIA	799.00	2,248	289.0	1.5667	2.5	34%	0	0	0
A to Z Book House	799.00	1,275	289.0	1.5667	3	46%	0	0	0
MAGADH BOOKSTORE	799.00	163	289.0	1.5667	4.5	88%	0	0	0
Books: The Destiny Maker	999.00	285	489.0	1.9588	4	68%	0	0	0
B2A UK	1688.00	6,928	1178.0	3.3098	4.5	83%	0	0	0
