Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	360.00	1,299,289	60.0	1.2	4.5	92%	1	1	1
UNIVERSAL BOOK SHOWROOMS	326.00	1,081	26.0	1.0867	4	80%	0	0	0
MNSP	300.00	34	0.0	1.0	4	82%	0	0	0
Book Wise	360.00		60.0	1.2			0	0	0
Nanhi Shop	336.00	53	36.0	1.12	3	51%	0	0	0
Aryas Enterprises	360.00	30	60.0	1.2	3	50%	0	0	0
BOOK CENTRE	369.00	862	69.0	1.23	4	81%	0	0	0
BPB PUBLICATIONS	375.00	112	75.0	1.25	4.5	85%	0	0	0
Booksmandi	375.00	2,531	75.0	1.25	4.5	89%	0	0	0
Rajkesar books hub	370.00	10	70.0	1.2333	3	50%	0	0	0
SAI BOOKS	482.00	181	182.0	1.6067	3	46%	0	0	0
Bookswagon	1857.00	6,387	1557.0	6.19	4	70%	0	0	0
Bookswagon	2129.00	6,387	1829.0	7.0967	4	70%	0	0	0
Sunrise Book store	2061.00	1,359	1761.0	6.87	3.5	61%	0	0	0
B2A UK	2449.00	6,928	2149.0	8.1633	4.5	83%	0	0	0
