Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Trans Infopreneur Inc	466.00	218	74.11	1.1891	4.5	94%	0	0	1
Inetrade India	391.89	3,254	0.0	1.0	4	75%	0	0	0
R-our Book	430.00	1,305	38.11	1.0972	4	77%	0	0	0
MK BOOKS INDIA	509.00	2,247	117.11	1.2988	2.5	34%	0	0	0
RSONS	443.00	481	51.11	1.1304	4.5	84%	0	0	0
Bookflow	521.13	3,100	129.24	1.3298	3.5	68%	0	0	0
Comma365	491.00	2,242	99.11	1.2529	4.5	95%	0	0	0
BooksRaja	440.00	171	48.11	1.1228	4.5	85%	0	0	0
Randomindia	461.00	9	69.11	1.1764	3.5	67%	0	0	0
The Bookhive	479.20	43	87.31	1.2228	4	80%	0	0	0
BW ENTERPRISES	462.00	44	70.11	1.1789	4	79%	0	0	0
Suryan Books	479.00	39	87.11	1.2223	4.5	95%	0	0	0
HERITAGE PUBLISHERS	563.00	783	171.11	1.4366	4.5	94%	0	0	0
ScribbleGraffito	491.18	29	99.29	1.2534	4.5	91%	0	0	0
V5MARK	466.00	8	74.11	1.1891	4	75%	0	0	0
Resource book store	509.00	1	117.11	1.2988	5	100%	0	0	0
Wish Your Book	509.15		117.26	1.2992			0	0	0
JustBuyBooks	550.00	26	158.11	1.4035	3.5	69%	0	0	0
Abhinav Books Store	527.12	60	135.23	1.3451	3	53%	0	0	0
Winmaarc	630.00	118	238.11	1.6076	3.5	68%	0	0	0
Books-a-zillion	539.10	89	147.21	1.3756	4	82%	0	0	0
Browsers' Lounge	576.00	122	184.11	1.4698	4.5	96%	0	0	0
A to Z Book House	599.00	1,275	207.11	1.5285	3	46%	0	0	0
Ambe Books	619.52	2	227.63	1.5809	3	50%	0	0	0
Ginni Books	619.55	9	227.66	1.5809	4.5	89%	0	0	0
Atlantic Publishers and Distributors	665.00	14,538	273.11	1.6969	4.5	94%	0	0	0
Peacockbooks	720.00	2,801	328.11	1.8373	4.5	92%	0	0	0
Bookswagon	784.00	6,382	392.11	2.0006	4	70%	0	0	0
SAI BOOKS	593.00	181	201.11	1.5132	3	46%	0	0	0
Sunrise Book store	795.00	1,358	403.11	2.0286	3.5	61%	0	0	0
HERITAGE PUBLISHERS	569.00	783	177.11	1.4519	4.5	94%	0	0	0
Abhinav Books Store	539.10	60	147.21	1.3756	3	53%	0	0	0
Ambe Books	619.55	2	227.66	1.5809	3	50%	0	0	0
Ginni Books	619.62	9	227.73	1.5811	4.5	89%	0	0	0
Sunrise Book store	807.00	1,358	415.11	2.0593	3.5	61%	0	0	0
INFINITE BOOKS	836.27	287	444.38	2.1339	5	99%	0	0	0
B2A UK	1037.00	6,928	645.11	2.6462	4.5	83%	0	0	0
SmartGlobal	1310.00	212	918.11	3.3428	3	50%	0	0	0
Fast Media 2	1331.96	6,005	940.07	3.3988	4	72%	0	0	0
D R	1697.00	12,169	1305.11	4.3303	4	82%	0	0	0
Sunrise Book store	781.00	1,358	389.11	1.9929	3.5	61%	0	0	0
JustBuyBooks	901.00	26	509.11	2.2991	3.5	69%	0	0	0
Atlantic Publishers and Distributors	948.00	14,538	556.11	2.419	4.5	94%	0	0	0
Bookswagon	942.00	6,382	550.11	2.4037	4	70%	0	0	0
Sunrise Book store	923.00	1,358	531.11	2.3553	3.5	61%	0	0	0
