Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	454.00	25,160	14.0	1.0318	4.5	92%	1	0	0
Cloudtail India	454.00	1,299,337	14.0	1.0318	4.5	92%	1	1	1
SRBOOKWORLD	519.00	404	79.0	1.1795	4.5	93%	0	0	0
JAYA	440.00	14	0.0	1.0	4	71%	0	0	0
MK BOOKS INDIA	550.00	2,249	110.0	1.25	2.5	34%	0	0	0
ApnaBazzar	550.00	50	110.0	1.25	3.5	62%	0	0	0
dealstar	574.00	6,603	134.0	1.3045	4.5	85%	0	0	0
Atlantic Publishers and Distributors	866.00	14,542	426.0	1.9682	4.5	94%	0	0	0
Peacockbooks	921.00	2,803	481.0	2.0932	4.5	92%	0	0	0
Sunrise Book store	1143.00	1,360	703.0	2.5977	3.5	61%	0	0	0
B2A UK	1340.00	6,928	900.0	3.0455	4.5	83%	0	0	0
D R	2766.00	12,168	2326.0	6.2864	4	82%	0	0	0
Global Klamp	2789.00	39	2349.0	6.3386	4.5	95%	0	0	0
