Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	385.00	1,532	25.16	1.0699	3.5	67%	0	0	0
Trans Infopreneur Inc	434.00	218	74.16	1.2061	4.5	94%	1	0	0
uRead-Store	434.00	25,152	74.16	1.2061	4.5	92%	1	0	1
Inetrade India	359.84	3,256	0.0	1.0	4	75%	0	0	0
Crossword Bookstores Ltd	440.00	2,475	80.16	1.2228	4	74%	0	0	0
R-our Book	412.00	1,305	52.16	1.145	4	76%	0	0	0
MK BOOKS INDIA	468.00	2,249	108.16	1.3006	2.5	34%	0	0	0
Sri Ganesha Books	396.00	382	36.16	1.1005	4	82%	0	0	0
AskTech Books	416.00	2	56.16	1.1561	2.5	50%	0	0	0
Suryan Books	440.00	39	80.16	1.2228	4.5	95%	0	0	0
HERITAGE PUBLISHERS	523.00	783	163.16	1.4534	4.5	94%	0	0	0
ScribbleGraffito	451.00	29	91.16	1.2533	4.5	91%	0	0	0
EXCELLENT BOOK SERVICE	440.00	12	80.16	1.2228	3	50%	0	0	0
Resource book store	468.00	1	108.16	1.3006	5	100%	0	0	0
Abhinav Books Store	484.00	60	124.16	1.345	3	53%	0	0	0
BookAdda	506.00	365	146.16	1.4062	3	46%	0	0	0
Winmaarc	593.00	118	233.16	1.648	3.5	68%	0	0	0
SansRack	550.00	1,051	190.16	1.5285	4.5	94%	0	0	0
Maitry book Agency	500.00	139	140.16	1.3895	3.5	68%	0	0	0
Suraj Trading - Express Delivery	550.00	48	190.16	1.5285	3	53%	0	0	0
A to Z Book House	550.00	1,275	190.16	1.5285	3	45%	0	0	0
Ambe Books	577.31	2	217.47	1.6044	3	50%	0	0	0
Ginni Books	577.34	9	217.5	1.6044	4.5	89%	0	0	0
Special Library	625.00	57	265.16	1.7369	4	74%	0	0	0
ROSHAN COLLECTION	618.00		258.16	1.7174			0	0	0
SAI BOOKS	544.00	181	184.16	1.5118	3	46%	0	0	0
Books: The Destiny Maker	688.00	285	328.16	1.912	4	68%	0	0	0
Atlantic Publishers and Distributors	870.00	14,540	510.16	2.4177	4.5	94%	0	0	0
Peacockbooks	925.00	2,801	565.16	2.5706	4.5	92%	0	0	0
Bookswagon	1168.00	6,387	808.16	3.2459	4	70%	0	0	0
Trans Infopreneur Inc	435.00	218	75.16	1.2089	4.5	94%	0	0	0
Abhinav Books Store	495.00	60	135.16	1.3756	3	53%	0	0	0
Winmaarc	593.00	118	233.16	1.648	3.5	68%	0	0	0
Ambe Books	577.34	2	217.5	1.6044	3	50%	0	0	0
Ginni Books	577.41	9	217.57	1.6046	4.5	89%	0	0	0
Sunrise Book store	1148.00	1,359	788.16	3.1903	3.5	61%	0	0	0
