Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	835.00	14,541	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	890.00	2,801	55.0	1.0659	4.5	92%	0	0	0
Bookswagon	989.00	6,386	154.0	1.1844	4	70%	0	0	1
Atlantic Publishers and Distributors	992.00	14,541	157.0	1.188	4.5	94%	0	0	0
Peacockbooks	1068.00	2,801	233.0	1.279	4.5	92%	0	0	0
Bookswagon	1113.00	6,386	278.0	1.3329	4	70%	0	0	1
Sunrise Book store	961.00	1,360	126.0	1.1509	3.5	61%	0	0	0
Sunrise Book store	1233.00	1,360	398.0	1.4766	3.5	61%	0	0	0
B2A UK	1261.00	6,928	426.0	1.5102	4.5	83%	0	0	0
Fast Media 2	1392.38	6,006	557.38	1.6675	4	72%	0	0	0
Sunrise Book store	1145.00	1,360	310.0	1.3713	3.5	61%	0	0	0
