Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Rk & company	211.00	36	0.0	1.0	3.5	65%	0	0	0
RN Books World	249.00	4	38.0	1.1801	3.5	50%	0	0	0
PUSTAKALAY	300.00	20	89.0	1.4218	4.5	85%	1	0	1
Alohomora books house	300.00	67	89.0	1.4218	4.5	88%	0	0	0
Star Books	348.00	7	137.0	1.6493	4	71%	0	0	0
Blossom book house	350.00	58	139.0	1.6588	4	74%	0	0	0
M S Book Center	413.00	28	202.0	1.9573	5	100%	0	0	0
uRead-Store	472.00	25,135	261.0	2.237	4.5	92%	1	0	0
mansion books	450.00	86	239.0	2.1327	4.5	84%	0	0	0
Amazing_Buy	579.00	17,787	368.0	2.7441	4.5	95%	1	0	0
aMuse	599.00	256	388.0	2.8389	4.5	86%	1	0	0
Inetrade India	586.89	3,253	375.89	2.7815	4	75%	0	0	0
AskTech Books	610.00	2	399.0	2.891	2.5	50%	0	0	0
famous_Books	699.00	4	488.0	3.3128	4.5	75%	0	0	0
ReadAhead	719.00	213	508.0	3.4076	4	79%	0	0	0
MK BOOKS INDIA	799.00	2,247	588.0	3.7867	2.5	34%	0	0	0
A to Z Book House	799.00	1,275	588.0	3.7867	3	46%	0	0	0
Bookswagon	1336.00	6,382	1125.0	6.3318	4	70%	0	0	0
Sunrise Book store	1316.00	1,358	1105.0	6.237	3.5	61%	0	0	0
B2A UK	1590.00	6,928	1379.0	7.5355	4.5	83%	0	0	0
