Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	399.00	25,135	0.0	1.0	4.5	92%	1	0	0
Aks_store	399.00	14	0.0	1.0	3	43%	1	0	0
PKS RETAIL	399.00	4	0.0	1.0	5	100%	0	0	0
World500	436.00	3,268	37.0	1.0927	4	76%	0	0	0
Buy Amazing Books	455.00	3,554	56.0	1.1404	3	51%	0	0	0
Mumbai gift corner	538.00	720	139.0	1.3484	4.5	89%	0	0	0
MK BOOKS INDIA	553.00	2,247	154.0	1.386	2.5	34%	0	0	0
Shopee Book House	485.00		86.0	1.2155			0	0	0
Inetrade India	489.43	3,253	90.43	1.2266	4	75%	0	0	0
AskTech Books	488.00	2	89.0	1.2231	2.5	50%	0	0	0
Comma365	535.00	2,242	136.0	1.3409	4.5	95%	0	0	0
Bookflow	578.50	3,100	179.5	1.4499	3.5	67%	0	0	0
The Bookhive	520.00	43	121.0	1.3033	4	80%	0	0	0
Sunrise Book store	493.00	1,358	94.0	1.2356	3.5	61%	0	0	0
BSK Book	615.00	159	216.0	1.5414	3.5	60%	0	0	0
Skycart	542.00	479	143.0	1.3584	4.5	90%	0	0	0
HERITAGE PUBLISHERS	618.00	783	219.0	1.5489	4.5	94%	0	0	0
ScribbleGraffito	539.50	29	140.5	1.3521	4.5	91%	0	0	0
Suryan Books	520.00	39	121.0	1.3033	4.5	95%	0	0	0
Suraj Trading - Express Delivery	528.00	48	129.0	1.3233	3	53%	0	0	0
Booksmandi	520.00	2,531	121.0	1.3033	4.5	89%	0	0	0
CrossWord Books	598.00	116	199.0	1.4987	5	95%	0	0	0
Book store01	630.00	11	231.0	1.5789	3	45%	0	0	0
BookInc	585.00	17	186.0	1.4662	4.5	94%	0	0	0
BooksRaja	542.00	171	143.0	1.3584	4.5	85%	0	0	0
Venture360	618.00	25	219.0	1.5489	3	52%	0	0	0
BOOKKR	650.00	5	251.0	1.6291	3.5	60%	0	0	0
S B T books	605.00	113	206.0	1.5163	4.5	88%	0	0	0
W S Retaill	600.00	34	201.0	1.5038	3.5	69%	0	0	0
Books-a-zillion	585.00	89	186.0	1.4662	4	82%	0	0	0
BW ENTERPRISES	507.00	44	108.0	1.2707	4	79%	0	0	0
Abhinav Books Store	585.00	60	186.0	1.4662	3	54%	0	0	0
SansRack	650.00	1,050	251.0	1.6291	4.5	94%	0	0	0
Browsers' Lounge	621.00	122	222.0	1.5564	4.5	96%	0	0	0
Kushii Radiance Bookshop	618.00	63	219.0	1.5489	4.5	84%	0	0	0
A to Z Book House	650.00	1,275	251.0	1.6291	3	46%	0	0	0
The Grand_Store	620.00	10	221.0	1.5539	3	50%	0	0	0
Ginni Books	663.48	9	264.48	1.6629	4.5	89%	0	0	0
Ambe Books	663.48	2	264.48	1.6629	3	50%	0	0	0
SAI BOOKS	643.00	181	244.0	1.6115	3	46%	0	0	0
Bookflow	585.00	3,100	186.0	1.4662	3.5	67%	0	0	0
ROSHAN COLLECTION	726.00		327.0	1.8195			0	0	0
