Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Buy Amazing Books	203.00	3,555	7.34	1.0375	3	51%	0	0	0
World500	203.00	3,268	7.34	1.0375	4	76%	0	0	0
ParkVendor	224.00		28.34	1.1448			0	0	0
keybookz	224.00		28.34	1.1448			0	0	0
uRead-Store	235.00	25,138	39.34	1.2011	4.5	92%	1	0	1
Amazing_Buy	235.00	17,787	39.34	1.2011	4.5	95%	1	0	0
Trans Infopreneur Inc	249.00	218	53.34	1.2726	4.5	94%	0	0	0
Bookflow	260.13	3,100	64.47	1.3295	3.5	68%	0	0	0
Inetrade India	195.66	3,253	0.0	1.0	4	75%	0	0	0
BOOKFACTORY	221.00	6	25.34	1.1295	3.5	67%	0	0	0
Sri Ganesha Books	215.00	382	19.34	1.0988	4	82%	0	0	0
FOUNTAINHEAD	215.00	98	19.34	1.0988	4.5	91%	0	0	0
Mumbai gift corner	294.00	720	98.34	1.5026	4.5	89%	0	0	0
Goodread Bookstore	299.00	579	103.34	1.5282	5	97%	1	0	0
MK BOOKS INDIA	299.00	2,247	103.34	1.5282	2.5	34%	0	0	0
Book Selection Centre	221.00	136	25.34	1.1295	4.5	96%	0	0	0
Book store01	284.00	14	88.34	1.4515	3.5	57%	0	0	0
Comma365	274.00	2,242	78.34	1.4004	4.5	95%	0	0	0
The Bookhive	239.20	43	43.54	1.2225	4	80%	0	0	0
BSK Book	299.00	160	103.34	1.5282	3.5	61%	0	0	0
CrossWord Books	275.00	116	79.34	1.4055	5	95%	0	0	0
ScribbleGraffito	248.17	29	52.51	1.2684	4.5	91%	0	0	0
Skycart	254.00	479	58.34	1.2982	4.5	90%	0	0	0
BW ENTERPRISES	239.00	44	43.34	1.2215	4	79%	0	0	0
BOOKKR	299.00	5	103.34	1.5282	3.5	60%	0	0	0
Booknow	233.00	898	37.34	1.1908	4	80%	0	0	0
Browsers' Lounge	269.10	122	73.44	1.3753	4.5	96%	0	0	0
S B T books	276.00	113	80.34	1.4106	4.5	88%	0	0	0
W S Retaill	276.00	34	80.34	1.4106	3.5	68%	0	0	0
Venture360	284.00	25	88.34	1.4515	3	52%	0	0	0
ScribbleGraffito	257.00	29	61.34	1.3135	4.5	91%	0	0	0
Booksmandi	252.00	2,531	56.34	1.2879	4.5	89%	0	0	0
Amazing BookS	239.00	106	43.34	1.2215	3	54%	0	0	0
A to Z Book House	299.00	1,275	103.34	1.5282	3	46%	0	0	0
