Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MR Book Centre	1050.00	261	25.0	1.0244	4.5	83%	0	0	0
Underdog books	1105.00	23	80.0	1.078	4.5	83%	0	0	0
Okhla Book Distributor	1025.00	60	0.0	1.0	4.5	95%	0	0	0
uRead-Store	1190.00	25,152	165.0	1.161	4.5	92%	1	0	0
Read factor	1319.00	1,532	294.0	1.2868	3.5	67%	0	0	0
World500	1339.00	3,277	314.0	1.3063	4	76%	0	0	0
Amazing_Buy	1393.00	17,790	368.0	1.359	4.5	95%	1	0	0
ANURAG ENTERPRISES	1500.00	7	475.0	1.4634	4	57%	0	0	0
Inetrade India	1577.67	3,256	552.67	1.5392	4	75%	0	0	0
Future Compass	1599.00	32	574.0	1.56	4.5	93%	0	0	0
ReadAhead	1799.00	213	774.0	1.7551	4	79%	0	0	0
Resource book store	1699.00	1	674.0	1.6576	5	100%	0	0	0
Darth Vader	1684.00	61	659.0	1.6429	4	77%	0	0	0
BooksRaja	1676.00	171	651.0	1.6351	4.5	85%	0	0	0
Suryan Books	1699.00	39	674.0	1.6576	4.5	95%	0	0	0
BOOK RADAR	1759.00	295	734.0	1.7161	3.5	63%	0	0	0
Nanhi Shop	1769.00	53	744.0	1.7259	3	51%	0	0	0
O_Store	1659.17	593	634.17	1.6187	4.5	87%	0	0	0
MK BOOKS INDIA	1999.00	2,249	974.0	1.9502	2.5	34%	0	0	0
Buy Amazing Books	2049.00	3,558	1024.0	1.999	3	51%	0	0	0
Mewa Ram Enterprises	1999.00		974.0	1.9502			0	0	0
Books-a-zillion	1999.00	89	974.0	1.9502	4	82%	0	0	0
SAI BOOKS	1979.00	181	954.0	1.9307	3	46%	0	0	0
