Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Repro Books on Demand	518.00	3,419	50.0	1.1068	4.5	93%	1	0	0
Cloudtail India	518.00	1,299,344	50.0	1.1068	4.5	92%	1	1	1
BOOK CENTRE	468.00	862	0.0	1.0	4	81%	0	0	0
Crossword Bookstores Ltd	559.00	2,475	91.0	1.1944	4	74%	0	0	0
Mittal Books India	581.00	15,729	113.0	1.2415	4.5	95%	1	0	0
uRead-Store	642.00	25,160	174.0	1.3718	4.5	92%	1	0	0
Repro Books-On-Demand	697.00	8,431	229.0	1.4893	4.5	94%	1	0	0
Bookflow	719.10	3,100	251.1	1.5365	3.5	68%	0	0	0
Sunrise Book store	606.00	1,360	138.0	1.2949	3.5	61%	0	0	0
HERITAGE PUBLISHERS	759.00	783	291.0	1.6218	4.5	94%	0	0	0
Books-a-zillion	719.10	89	251.1	1.5365	4	82%	0	0	0
