Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	333.00	1,299,245	0.0	1.0	4.5	92%	1	1	0
Amazing_Buy	333.00	17,787	0.0	1.0	4.5	95%	1	0	0
uRead-Store	333.00	25,138	0.0	1.0	4.5	92%	1	0	1
Repro Books on Demand	398.00	3,418	65.0	1.1952	4.5	93%	1	0	0
R-our Book	374.00	1,305	41.0	1.1231	4	77%	0	0	0
MK BOOKS INDIA	424.00	2,247	91.0	1.2733	2.5	34%	0	0	0
Inetrade India	359.84	3,254	26.84	1.0806	4	75%	0	0	0
SRBOOKWORLD	449.00	404	116.0	1.3483	4.5	93%	0	0	0
Suryan Books	399.00	39	66.0	1.1982	4.5	95%	0	0	0
EXCELLENT BOOK SERVICE	399.20	12	66.2	1.1988	3	50%	0	0	0
Resource book store	424.00	1	91.0	1.2733	5	100%	0	0	0
Abhinav Books Store	439.12	60	106.12	1.3187	3	53%	0	0	0
dealstar	508.00	6,596	175.0	1.5255	4.5	85%	0	0	0
ScribbleGraffito	451.00	29	118.0	1.3544	4.5	91%	0	0	0
Ambe Books	533.38	2	200.38	1.6017	3	50%	0	0	0
Ginni Books	533.48	9	200.48	1.602	4.5	89%	0	0	0
SAI BOOKS	494.00	181	161.0	1.4835	3	46%	0	0	0
Atlantic Publishers and Distributors	608.00	14,538	275.0	1.8258	4.5	94%	0	0	0
Peacockbooks	663.00	2,801	330.0	1.991	4.5	92%	0	0	0
Sunrise Book store	707.00	1,358	374.0	2.1231	3.5	61%	0	0	0
Abhinav Books Store	495.00	60	162.0	1.4865	3	53%	0	0	0
B2A UK	1076.00	6,928	743.0	3.2312	4.5	83%	0	0	0
D R	2308.00	12,169	1975.0	6.9309	4	82%	0	0	0
