Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Syam Associates	400.00		0.0	1.0			0	0	0
RA Books	540.00	5	140.0	1.35	4.5	100%	0	0	0
The Best Book Store	463.00	55	63.0	1.1575	3.5	54%	0	0	0
Cloudtail India	557.00	1,299,234	157.0	1.3925	4.5	92%	1	1	1
Connect Readers	514.00	22	114.0	1.285	4	74%	0	0	0
uRead-Store	620.00	25,136	220.0	1.55	4.5	92%	1	0	0
Mittal Books India	628.00	15,728	228.0	1.57	4.5	95%	1	0	0
Payal Books	555.00	657	155.0	1.3875	3	51%	0	0	0
Yashoda Jagannath Books & Gifts	657.00	25	257.0	1.6425	4.5	88%	0	0	0
Inetrade India	621.34	3,253	221.34	1.5534	4	75%	0	0	0
ReaderBooks	630.00	441	230.0	1.575	4	72%	0	0	0
MK BOOKS INDIA	730.00	2,247	330.0	1.825	2.5	34%	0	0	0
Book Palace	615.00	11	215.0	1.5375	3.5	55%	0	0	0
Sunrise Book store	625.00	1,358	225.0	1.5625	3.5	61%	0	0	0
O_Store	598.60	593	198.6	1.4965	4.5	87%	0	0	0
BooksRaja	667.00	171	267.0	1.6675	4.5	85%	0	0	0
Bookshelff	699.00	72	299.0	1.7475	4	82%	0	0	0
BookAdda	730.00	365	330.0	1.825	3	46%	0	0	0
Ebookstore	812.00	522	412.0	2.03	4.5	85%	0	0	0
Booksmandi	694.00	2,531	294.0	1.735	4.5	89%	0	0	0
Connect Readers	514.00	22	114.0	1.285	4	74%	0	0	0
Sunrise Book store	642.00	1,358	242.0	1.605	3.5	61%	0	0	0
BOOK CENTRE	731.00	862	331.0	1.8275	4	81%	0	0	0
Books-a-zillion	730.00	89	330.0	1.825	4	82%	0	0	0
ReaderBooks	760.00	441	360.0	1.9	4	72%	0	0	0
Books Cloud	770.00	1	370.0	1.925	1	0%	0	0	0
SAI BOOKS	722.00	181	322.0	1.805	3	46%	0	0	0
Book eHub	1044.00	32	644.0	2.61	4	72%	0	0	0
ASIAN TREASURES	1057.00	18	657.0	2.6425	4.5	94%	0	0	0
Speedy_Books	1100.00	490	700.0	2.75	4.5	81%	0	0	0
Sunrise Book store	642.00	1,358	242.0	1.605	3.5	61%	0	0	0
