Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
dealstar	355.00	6,601	0.0	1.0	4.5	85%	0	0	0
Inetrade India	424.99	3,256	69.99	1.1972	4	75%	0	0	0
RSONS	430.00	481	75.0	1.2113	4.5	84%	0	0	0
MK BOOKS INDIA	509.00	2,249	154.0	1.4338	2.5	34%	0	0	0
Goodread Bookstore	520.00	579	165.0	1.4648	5	97%	1	0	1
Bookflow	521.13	3,100	166.13	1.468	3.5	68%	0	0	0
MONOBO BOOKS	437.00	117	82.0	1.231	4.5	86%	0	0	0
BooksRaja	440.00	171	85.0	1.2394	4.5	85%	0	0	0
Comma365	505.00	2,242	150.0	1.4225	4.5	95%	0	0	0
#BooksStore	479.00	6	124.0	1.3493	5	100%	0	0	0
SRBOOKWORLD	549.00	404	194.0	1.5465	4.5	93%	0	0	0
The Bookhive	479.20	43	124.2	1.3499	4	80%	0	0	0
BW ENTERPRISES	462.00	44	107.0	1.3014	4	79%	0	0	0
Suryan Books	479.00	39	124.0	1.3493	4.5	95%	0	0	0
HERITAGE PUBLISHERS	563.00	783	208.0	1.5859	4.5	94%	0	0	0
ScribbleGraffito	491.18	29	136.18	1.3836	4.5	91%	0	0	0
Booknow	467.00	898	112.0	1.3155	4	80%	0	0	0
Booksmandi	480.00	2,531	125.0	1.3521	4.5	89%	0	0	0
Wish Your Book	509.15		154.15	1.4342			0	0	0
Rachna Associate	525.00		170.0	1.4789			0	0	0
BookAdda	527.00	365	172.0	1.4845	3	46%	0	0	0
CrossWord Books	554.00	116	199.0	1.5606	5	95%	0	0	0
S J Books	509.00	1	154.0	1.4338	5	100%	0	0	0
Abhinav Books Store	527.12	60	172.12	1.4848	3	53%	0	0	0
S B T books	551.00	113	196.0	1.5521	4.5	88%	0	0	0
W S Retaill	553.00	34	198.0	1.5577	3.5	68%	0	0	0
DilliDukan	537.00	5	182.0	1.5127	5	100%	0	0	0
BOOK CENTRE	519.00	862	164.0	1.462	4	81%	0	0	0
BookInc	540.00	17	185.0	1.5211	4.5	94%	0	0	0
Winmaarc	630.00	118	275.0	1.7746	3.5	68%	0	0	0
The Grand_Store	580.00	10	225.0	1.6338	3	50%	0	0	0
Books-a-zillion	539.10	89	184.1	1.5186	4	82%	0	0	0
Browsers' Lounge	576.00	122	221.0	1.6225	4.5	96%	0	0	0
SAnSRack	599.00	14	244.0	1.6873	4	79%	0	0	0
A to Z Book House	599.00	1,275	244.0	1.6873	3	45%	0	0	0
Ambe Books	619.52	2	264.52	1.7451	3	50%	0	0	0
Ginni Books	619.55	9	264.55	1.7452	4.5	89%	0	0	0
Special Library	665.00	57	310.0	1.8732	4	74%	0	0	0
Maitry book Agency	599.00	139	244.0	1.6873	3.5	68%	0	0	0
Atlantic Publishers and Distributors	683.00	14,540	328.0	1.9239	4.5	94%	0	0	0
RSONS	443.00	481	88.0	1.2479	4.5	84%	0	0	0
Bookflow	533.11	3,100	178.11	1.5017	3.5	68%	0	0	0
BooksRaja	457.00	171	102.0	1.2873	4.5	85%	0	0	0
ScribbleGraffito	497.17	29	142.17	1.4005	4.5	91%	0	0	0
Peacockbooks	738.00	2,801	383.0	2.0789	4.5	92%	0	0	0
PKS RETAIL	827.00	4	472.0	2.3296	5	100%	0	0	0
Books: The Destiny Maker	749.00	285	394.0	2.1099	4	68%	0	0	0
B2A UK	1098.00	6,928	743.0	3.093	4.5	83%	0	0	0
Fast Media 2	1719.99	6,006	1364.99	4.845	4	72%	0	0	0
SmartGlobal	1864.00	213	1509.0	5.2507	3	49%	0	0	0
Abhinav Books Store	539.10	60	184.1	1.5186	3	53%	0	0	0
Winmaarc	630.00	118	275.0	1.7746	3.5	68%	0	0	0
Books-a-zillion	599.00	89	244.0	1.6873	4	82%	0	0	0
Ambe Books	619.55	2	264.55	1.7452	3	50%	0	0	0
Ginni Books	619.62	9	264.62	1.7454	4.5	89%	0	0	0
