Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ReadMee	869.00	8	0.0	1.0	2.5	38%	0	0	0
Cloudtail India	919.00	1,299,158	50.0	1.0575	4.5	92%	1	1	1
Atlantic Publishers and Distributors	1207.00	14,537	338.0	1.389	4.5	94%	0	0	0
Bookswagon	1195.00	6,375	326.0	1.3751	4	70%	0	0	0
Peacockbooks	1413.00	2,800	544.0	1.626	4.5	92%	0	0	0
Sunrise Book store	1470.00	1,356	601.0	1.6916	3.5	61%	0	0	0
Fast Media 2	1680.27	6,005	811.27	1.9336	4	72%	0	0	0
PCBOOKS	1800.00		931.0	2.0713			0	0	0
D R	1836.00	12,168	967.0	2.1128	4	82%	0	0	0
B2A UK	1856.00	6,928	987.0	2.1358	4.5	83%	0	0	0
Bookswagon	1419.00	6,375	550.0	1.6329	4	70%	0	0	0
Atlantic Publishers and Distributors	1361.00	14,537	492.0	1.5662	4.5	94%	0	0	0
Fast Media 2	2145.98	6,005	1276.98	2.4695	4	72%	0	0	0
etohfa	2625.00	23	1756.0	3.0207	5	100%	0	0	0
