Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	392.00	1,299,311	18.0	1.0481	4.5	92%	1	1	1
Book Selection Centre	374.00	136	0.0	1.0	4.5	96%	0	0	0
The Bookhive	399.20	43	25.2	1.0674	4	80%	0	0	0
BW ENTERPRISES	385.00	44	11.0	1.0294	4	79%	0	0	0
Read factor	499.00	1,544	125.0	1.3342	3.5	67%	0	0	0
Browsers' Lounge	477.00	122	103.0	1.2754	4.5	96%	0	0	0
Booksmandi	499.00	2,531	125.0	1.3342	4.5	89%	0	0	0
Atlantic Publishers and Distributors	678.00	14,541	304.0	1.8128	4.5	94%	0	0	0
Peacockbooks	734.00	2,801	360.0	1.9626	4.5	92%	0	0	0
Bookswagon	790.00	6,386	416.0	2.1123	4	70%	0	0	0
Sunrise Book store	788.00	1,360	414.0	2.107	3.5	61%	0	0	0
