Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	683.69	25,132	75.0	1.1232	4.5	92%	1	0	1
Inetrade India	608.69	3,252	0.0	1.0	4	75%	0	0	0
MK BOOKS INDIA	764.00	2,247	155.31	1.2552	2.5	34%	0	0	0
Goodread Bookstore	791.00	579	182.31	1.2995	5	97%	1	0	0
CrossWord Books	827.00	116	218.31	1.3587	5	95%	0	0	0
Shreeganesh16	807.00	27	198.31	1.3258	4.5	83%	0	0	0
ALL INDIA BOOK STORE	786.00	9	177.31	1.2913	3.5	67%	0	0	0
The Grand_Store	840.00	10	231.31	1.38	3	50%	0	0	0
Book store01	899.00	11	290.31	1.4769	3	45%	0	0	0
BOOKKR	899.00	5	290.31	1.4769	3.5	60%	0	0	0
Bookswagon	968.00	6,377	359.31	1.5903	4	70%	0	0	0
A to Z Book House	899.00	1,275	290.31	1.4769	3	46%	0	0	0
S B T books	836.00	113	227.31	1.3734	4.5	88%	0	0	0
Sunrise Book store	963.00	1,356	354.31	1.5821	3.5	61%	0	0	0
W S Retaill	830.00	34	221.31	1.3636	3.5	69%	0	0	0
B2A UK	1345.00	6,928	736.31	2.2097	4.5	83%	0	0	0
JustBuyBooks	1367.00	26	758.31	2.2458	3.5	69%	0	0	0
INFINITE BOOKS	1437.04	284	828.35	2.3609	5	99%	0	0	0
Fast Media 2	1849.89	6,005	1241.2	3.0391	4	72%	0	0	0
etohfa	2335.00	23	1726.31	3.8361	5	100%	0	0	0
Bookswagon	1206.00	6,377	597.31	1.9813	4	70%	0	0	0
Bookswagon	1246.00	6,377	637.31	2.047	4	70%	0	0	0
Sunrise Book store	1113.00	1,356	504.31	1.8285	3.5	61%	0	0	0
Sunrise Book store	1220.00	1,356	611.31	2.0043	3.5	61%	0	0	0
Sunrise Book store	1376.00	1,356	767.31	2.2606	3.5	61%	0	0	0
JustBuyBooks	1367.00	26	758.31	2.2458	3.5	69%	0	0	0
