Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
dealstar	299.00	6,603	0.0	1.0	4.5	85%	0	0	0
uRead-Store	402.00	25,160	103.0	1.3445	4.5	92%	1	0	1
Amazing_Buy	402.00	17,790	103.0	1.3445	4.5	95%	1	0	0
Inetrade India	359.84	3,258	60.84	1.2035	4	75%	0	0	0
Infinity Books- Fast Delivery	449.00	171	150.0	1.5017	3.5	66%	0	0	0
Buy Amazing Books	550.00	3,571	251.0	1.8395	3	52%	0	0	0
BSK Book	540.00	160	241.0	1.806	3.5	60%	0	0	0
Book store01	550.00	14	251.0	1.8395	3.5	57%	0	0	0
BOOKKR	550.00	5	251.0	1.8395	3.5	60%	0	0	0
A to Z Book House	550.00	1,275	251.0	1.8395	3	45%	0	0	0
Ambe Books	577.34	2	278.34	1.9309	3	50%	0	0	0
Ginni Books	577.34	9	278.34	1.9309	4.5	89%	0	0	0
Ginni Books	577.41	9	278.41	1.9311	4.5	89%	0	0	0
famous_Books	750.00	4	451.0	2.5084	4.5	75%	0	0	0
S B T books	512.00	113	213.0	1.7124	4.5	88%	0	0	0
Best Price_	699.00	224	400.0	2.3378	4	82%	0	0	0
Bookswagon	778.00	6,390	479.0	2.602	4	70%	0	0	0
Sunrise Book store	837.00	1,360	538.0	2.7993	3.5	61%	0	0	0
B2A UK	1149.00	6,928	850.0	3.8428	4.5	83%	0	0	0
D R	2288.00	12,168	1989.0	7.6522	4	82%	0	0	0
Sunrise Book store	775.00	1,360	476.0	2.592	3.5	61%	0	0	0
