Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
PUSTKAM	309.00	13	39.0	1.1444	4.5	85%	0	0	0
Yuvika Books House	300.00	13	30.0	1.1111	4.5	85%	0	0	0
Rainforest Books	350.00	54	80.0	1.2963	4.5	91%	0	0	0
Dev Book store	270.00	4	0.0	1.0	3.5	50%	0	0	0
OLD IS GOLD BOOK'S	349.00	64	79.0	1.2926	3	56%	0	0	0
Kozzy Books	310.00	6	40.0	1.1481	5	100%	0	0	0
QUALITYBOOKS INDIA	449.00	50	179.0	1.663	4.5	94%	0	0	0
Kozzy Books	470.00	6	200.0	1.7407	5	100%	0	0	0
Cloudtail India	600.00	1,299,272	330.0	2.2222	4.5	92%	1	1	1
Vishal Books	600.00	74	330.0	2.2222	4	82%	1	0	0
skhan123	600.00		330.0	2.2222			0	0	0
BookWorld99	610.00		340.0	2.2593			0	0	0
Kashish Book Store	499.00	2	229.0	1.8481	5	100%	0	0	0
QUALITYBOOKS INDIA	649.00	50	379.0	2.4037	4.5	94%	0	0	0
STUDENT'S NEED	625.00	12	355.0	2.3148	3.5	67%	0	0	0
Mittal Books	694.00	25,532	424.0	2.5704	4.5	98%	1	0	0
Mittal Books India	740.00	15,728	470.0	2.7407	4.5	95%	1	0	0
Future Book Shop	749.00	13	479.0	2.7741	5	100%	0	0	0
#BOOKSMANIA	750.00	4	480.0	2.7778	4	75%	1	0	0
uRead-Store	766.00	25,145	496.0	2.837	4.5	92%	1	0	0
ReaderBooks	694.00	442	424.0	2.5704	4	72%	0	0	0
Comma365	765.00	2,242	495.0	2.8333	4.5	95%	0	0	0
JBCPD	808.00	32,618	538.0	2.9926	4.5	93%	1	0	0
Inetrade India	740.49	3,254	470.49	2.7426	4	75%	0	0	0
Sunrise Book store	697.00	1,359	427.0	2.5815	3.5	61%	0	0	0
MK BOOKS INDIA	829.00	2,248	559.0	3.0704	2.5	34%	0	0	0
Rama BOOKS	696.36	6	426.36	2.5791	3.5	67%	0	0	0
Kushii Radiance Bookshop	747.00	63	477.0	2.7667	4.5	84%	0	0	0
BooksRaja	746.00	171	476.0	2.763	4.5	85%	0	0	0
V5MARK	756.00	8	486.0	2.8	4	75%	0	0	0
NEWLIGHT BOOK HOUSE	809.00	135	539.0	2.9963	3.5	67%	0	0	0
BOOK CENTRE	823.00	862	553.0	3.0481	4	81%	0	0	0
MAGADH BOOKSTORE	809.00	163	539.0	2.9963	4.5	88%	0	0	0
Manila Books Services	829.00	13	559.0	3.0704	4.5	92%	0	0	0
Books-a-zillion	829.00	89	559.0	3.0704	4	82%	0	0	0
Booksmandi	788.00	2,531	518.0	2.9185	4.5	89%	0	0	0
SAI BOOKS	820.00	181	550.0	3.037	3	46%	0	0	0
Ebookstore	1068.00	522	798.0	3.9556	4.5	85%	0	0	0
Book eHub	1126.00	32	856.0	4.1704	4	72%	0	0	0
ASIAN TREASURES	1144.00	18	874.0	4.237	4.5	94%	0	0	0
Sunrise Book store	716.00	1,359	446.0	2.6519	3.5	61%	0	0	0
BooksRaja	746.00	171	476.0	2.763	4.5	85%	0	0	0
Books-a-zillion	829.00	89	559.0	3.0704	4	82%	0	0	0
ReaderBooks	859.00	442	589.0	3.1815	4	72%	0	0	0
SAI BOOKS	820.00	181	550.0	3.037	3	46%	0	0	0
SAI BOOKS	1066.00	181	796.0	3.9481	3	46%	0	0	0
Speedy_Books	1289.00	490	1019.0	4.7741	4.5	81%	0	0	0
G G	4912.00	4,509	4642.0	18.1926	4.5	86%	0	0	0
Books-a-zillion	829.00	89	559.0	3.0704	4	82%	0	0	0
