Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	263.00	1,528	24.0	1.1004	3.5	67%	0	0	0
Buy Amazing Books	271.00	3,557	32.0	1.1339	3	51%	0	0	0
World500	271.00	3,269	32.0	1.1339	4	76%	0	0	0
Cloudtail India	274.00	1,299,258	35.0	1.1464	4.5	92%	1	1	1
Amazing_Buy	275.00	17,787	36.0	1.1506	4.5	95%	1	0	0
uRead-Store	275.00	25,138	36.0	1.1506	4.5	92%	1	0	0
Repro Books on Demand	279.00	3,418	40.0	1.1674	4.5	93%	1	0	0
ApnaBazzar	290.00	49	51.0	1.2134	3.5	63%	0	0	0
Mittal Books India	309.00	15,728	70.0	1.2929	4.5	95%	1	0	0
ABRB	334.00	60	95.0	1.3975	4	82%	0	0	0
Inetrade India	261.07	3,254	22.07	1.0923	4	75%	0	0	0
Maitry book Agency	239.00	139	0.0	1.0	3.5	68%	0	0	0
Bookshastag	323.00	75	84.0	1.3515	4.5	83%	0	0	0
A Mind's Bookstore	299.00	1,409	60.0	1.251	4.5	89%	0	0	0
Book Wise Darya Ganj	399.00	1,098	160.0	1.6695	4.5	89%	0	0	0
Booknow	319.00	898	80.0	1.3347	4	80%	0	0	0
Shivank Books	365.00	79	126.0	1.5272	4	78%	0	0	0
BookInc	380.00	17	141.0	1.59	4.5	94%	0	0	0
Mirza Azharuddin	399.00	12	160.0	1.6695	3	50%	0	0	0
Royal500	459.00	882	220.0	1.9205	4.5	92%	0	0	0
Talekart	380.00	19	141.0	1.59	5	95%	0	0	0
Jain Book Agency	375.00	964	136.0	1.569	3.5	68%	0	0	0
ROXY BOOK SHOP	399.00	69	160.0	1.6695	4	72%	0	0	0
Books-a-zillion	379.05	89	140.05	1.586	4	82%	0	0	0
Suraj Trading - Express Delivery	399.00	48	160.0	1.6695	3	53%	0	0	0
Booksmandi	399.00	2,531	160.0	1.6695	4.5	89%	0	0	0
SAI BOOKS	395.00	181	156.0	1.6527	3	46%	0	0	0
Sunrise Book store	1648.00	1,358	1409.0	6.8954	3.5	61%	0	0	0
Bookswagon	1771.00	6,385	1532.0	7.41	4	70%	0	0	0
B2A UK	1953.00	6,928	1714.0	8.1715	4.5	83%	0	0	0
SAI BOOKS	395.00	181	156.0	1.6527	3	46%	0	0	0
