Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	2553.00	14,542	117.0	1.048	4.5	94%	0	0	0
Peacockbooks	2509.00	2,803	73.0	1.03	4.5	92%	0	0	0
B2A UK	2683.00	6,928	247.0	1.1014	4.5	83%	0	0	0
Cloudtail India	2707.00	1,299,345	271.0	1.1112	4.5	92%	1	1	1
Bookswagon	2707.00	6,390	271.0	1.1112	4	70%	0	0	0
Sunrise Book store	2526.00	1,360	90.0	1.0369	3.5	61%	0	0	0
Fast Media 2	3530.24	6,007	1094.24	1.4492	4	72%	0	0	0
D R	3960.00	12,168	1524.0	1.6256	4	82%	0	0	0
Global Klamp	4326.00	40	1890.0	1.7759	4.5	95%	0	0	0
A STAR BOOK	6111.00	5	3675.0	2.5086	5	100%	0	0	0
Atlantic Publishers and Distributors	2436.00	14,542	0.0	1.0	4.5	94%	0	0	0
Bookswagon	2726.00	6,390	290.0	1.119	4	70%	0	0	0
Sunrise Book store	2641.00	1,360	205.0	1.0842	3.5	61%	0	0	0
Sunrise Book store	2906.00	1,360	470.0	1.1929	3.5	61%	0	0	0
Sunrise Book store	3124.00	1,360	688.0	1.2824	3.5	61%	0	0	0
