Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	395.00	1,517	3.11	1.0079	3.5	67%	0	0	0
World500	401.00	3,248	9.11	1.0232	4	76%	0	0	0
Amazing_Buy	423.00	17,783	31.11	1.0794	4.5	95%	1	0	0
uRead-Store	423.00	25,130	31.11	1.0794	4.5	92%	1	0	1
Inetrade India	391.89	3,250	0.0	1.0	4	75%	0	0	0
Book Wise Darya Ganj	499.00	1,097	107.11	1.2733	4.5	89%	0	0	0
Sri Ganesha Books	431.00	382	39.11	1.0998	4	82%	0	0	0
FOUNTAINHEAD	431.00	98	39.11	1.0998	4.5	91%	0	0	0
Bookflow	521.13	3,100	129.24	1.3298	3.5	67%	0	0	0
Royal500	549.00	875	157.11	1.4009	4.5	92%	0	0	0
BW ENTERPRISES	467.00	44	75.11	1.1917	4	79%	0	0	0
Mumbai gift corner	569.00	717	177.11	1.4519	4.5	90%	0	0	0
Booknow	467.00	898	75.11	1.1917	4	80%	0	0	0
Skycart	500.00	479	108.11	1.2759	4.5	90%	0	0	0
ScribbleGraffito	497.17	29	105.28	1.2686	4.5	91%	0	0	0
MK BOOKS INDIA	599.00	2,247	207.11	1.5285	2.5	34%	0	0	0
killer,sbooks	599.00	18	207.11	1.5285	5	100%	0	0	0
Browsers' Lounge	576.00	122	184.11	1.4698	4.5	96%	0	0	0
A to Z Book House	599.00	1,275	207.11	1.5285	3	46%	0	0	0
Booksmandi	599.00	2,530	207.11	1.5285	4.5	89%	0	0	0
SAI BOOKS	593.00	181	201.11	1.5132	3	46%	0	0	0
