Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	2045.00	1,299,331	0.0	1.0	4.5	92%	1	1	1
Bookswagon	2333.00	6,390	288.0	1.1408	4	70%	0	0	0
Atlantic Publishers and Distributors	2350.00	14,542	305.0	1.1491	4.5	94%	0	0	0
Bookswagon	2333.00	6,390	288.0	1.1408	4	70%	0	0	0
Sunrise Book store	2245.00	1,360	200.0	1.0978	3.5	61%	0	0	0
Sunrise Book store	2535.00	1,360	490.0	1.2396	3.5	61%	0	0	0
Sunrise Book store	2562.00	1,360	517.0	1.2528	3.5	61%	0	0	0
SmartGlobal	2829.00	214	784.0	1.3834	3	50%	0	0	0
Fast Media 2	3348.03	6,007	1303.03	1.6372	4	72%	0	0	0
ALL INDIA BOOK STORE	3999.00	9	1954.0	1.9555	3.5	67%	0	0	0
