Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	1427.00	14,537	0.0	1.0	4.5	94%	0	0	1
Peacockbooks	1479.00	2,800	52.0	1.0364	4.5	92%	0	0	0
Bookswagon	1602.00	6,375	175.0	1.1226	4	70%	0	0	0
BOOKZONE INDIA	1676.00	158	249.0	1.1745	4.5	100%	1	0	0
Sunrise Book store	1497.00	1,356	70.0	1.0491	3.5	61%	0	0	0
CB-India	1500.00	3,033	73.0	1.0512	4.5	95%	0	0	0
INFINITE BOOKS	1952.77	282	525.77	1.3684	5	99%	0	0	0
Fast Media 2	2454.72	6,005	1027.72	1.7202	4	72%	0	0	0
PCBOOKS	2670.00		1243.0	1.8711			0	0	0
D R	2810.00	12,167	1383.0	1.9692	4	82%	0	0	0
Bookswagon	1593.00	6,375	166.0	1.1163	4	70%	0	0	0
Atlantic Publishers and Distributors	1619.00	14,537	192.0	1.1345	4.5	94%	0	0	1
Bookswagon	1593.00	6,375	166.0	1.1163	4	70%	0	0	0
Bookswagon	1643.00	6,375	216.0	1.1514	4	70%	0	0	0
Sunrise Book store	1534.00	1,356	107.0	1.075	3.5	61%	0	0	0
Sunrise Book store	1580.00	1,356	153.0	1.1072	3.5	61%	0	0	0
etohfa	3510.00	23	2083.0	2.4597	5	100%	0	0	0
