Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BookMart	303.00	385	10.0	1.0341	4	78%	0	0	0
BOOKS MASTER	293.00	22	0.0	1.0	4	77%	0	0	1
BookMart	310.00	385	17.0	1.058	4	78%	0	0	0
Shree Pustak Mandir	365.00	132	72.0	1.2457	4	79%	0	0	0
BOOKPRATHA	340.00	8	47.0	1.1604	4	63%	0	0	0
Books For You	335.00	401	42.0	1.1433	4.5	95%	0	0	0
Shree Pustak Mandir	399.00	132	106.0	1.3618	4	79%	0	0	0
WORDS CARE	385.00	6	92.0	1.314	2	17%	0	0	0
R R Sheth & Co Pvt Ltd	385.00	14	92.0	1.314	4.5	93%	0	0	0
Friend Books Tree	370.00	24	77.0	1.2628	4	71%	0	0	0
Shree Pustak Mandir	399.00	132	106.0	1.3618	4	79%	0	0	0
