Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Triple 3 A Centres	245.00	38	0.0	1.0	4.5	86%	0	0	0
Cloudtail India	297.00	1,299,224	52.0	1.2122	4.5	92%	1	1	1
Just electronics	298.00	64	53.0	1.2163	3.5	56%	1	0	0
Star Books	298.00	7	53.0	1.2163	4	71%	0	0	0
PRASADBOOK	299.00	203	54.0	1.2204	4	75%	0	0	0
World500	309.00	3,268	64.0	1.2612	4	76%	0	0	0
BOOKS PLAZA	246.00	159	1.0	1.0041	4	72%	0	0	0
dealstar	313.00	6,596	68.0	1.2776	4.5	85%	0	0	0
uRead-Store	325.11	25,135	80.11	1.327	4.5	92%	1	0	0
Amazing_Buy	359.00	17,787	114.0	1.4653	4.5	95%	1	0	0
ApnaBazzar	391.88	49	146.88	1.5995	3.5	63%	0	0	0
Sri Ganesha Books	359.00	382	114.0	1.4653	4	82%	0	0	0
FOUNTAINHEAD	359.00	98	114.0	1.4653	4.5	91%	0	0	0
AskTech Books	380.00	2	135.0	1.551	2.5	50%	0	0	0
Comma365	403.00	2,242	158.0	1.6449	4.5	95%	0	0	0
Goodread Bookstore	369.00	579	124.0	1.5061	5	97%	0	0	0
TODAY READERS	396.00	23	151.0	1.6163	4.5	82%	0	0	0
Read factor	499.00	1,526	254.0	2.0367	3.5	67%	0	0	0
MK BOOKS INDIA	499.00	2,247	254.0	2.0367	2.5	34%	0	0	0
A to Z Book House	499.00	1,275	254.0	2.0367	3	46%	0	0	0
SAI BOOKS	494.00	181	249.0	2.0163	3	46%	0	0	0
Atlantic Publishers and Distributors	676.00	14,538	431.0	2.7592	4.5	94%	0	0	0
Peacockbooks	731.00	2,801	486.0	2.9837	4.5	92%	0	0	0
Bookswagon	797.00	6,382	552.0	3.2531	4	70%	0	0	0
Bookswagon	799.00	6,382	554.0	3.2612	4	70%	0	0	0
ABC books International	825.00	26	580.0	3.3673	4	73%	0	0	0
Sunrise Book store	796.00	1,358	551.0	3.249	3.5	61%	0	0	0
B2A UK	1140.00	6,928	895.0	4.6531	4.5	83%	0	0	0
etohfa	2255.00	23	2010.0	9.2041	5	100%	0	0	0
