Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	479.20	17,787	0.0	1.0	4.5	95%	1	0	1
SEGMENT BOOKS	479.20	155	0.0	1.0	3.5	64%	0	0	0
Buy Amazing Books	559.00	3,554	79.8	1.1665	3	51%	0	0	0
uRead-Store	605.00	25,135	125.8	1.2625	4.5	92%	1	0	0
Inetrade India	543.28	3,253	64.08	1.1337	4	75%	0	0	0
R-our Book	585.00	1,304	105.8	1.2208	4	78%	0	0	0
MK BOOKS INDIA	679.00	2,247	199.8	1.4169	2.5	34%	0	0	0
ReadAhead	719.00	213	239.8	1.5004	4	79%	0	0	0
Bookflow	719.10	3,100	239.9	1.5006	3.5	67%	0	0	0
ScribbleGraffito	663.17	29	183.97	1.3839	4.5	91%	0	0	0
Bookflow	719.10	3,100	239.9	1.5006	3.5	67%	0	0	0
Santusti Enterprises	799.00	26	319.8	1.6674	4	81%	0	0	0
Maitry book Agency	799.00	139	319.8	1.6674	3.5	68%	0	0	0
