Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Notion Press	135.00	2,704	0.0	1.0	5	99%	1	0	0
Itail	135.00	6	0.0	1.0	5	100%	1	0	1
Cloudtail India	199.00	1,299,242	64.0	1.4741	4.5	92%	1	1	0
Repro Books-On-Demand	199.00	8,429	64.0	1.4741	4.5	94%	1	0	0
ReproIndia	199.00	924	64.0	1.4741	4	79%	0	0	0
famous_Books	399.00	4	264.0	2.9556	4.5	75%	0	0	0
Universal Books House	345.00	1	210.0	2.5556	5	100%	0	0	0
Bookswagon	828.00	6,382	693.0	6.1333	4	70%	0	0	0
Atlantic Publishers and Distributors	885.00	14,538	750.0	6.5556	4.5	94%	0	0	0
Sunrise Book store	932.00	1,358	797.0	6.9037	3.5	61%	0	0	0
