Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	811.00	25,159	0.0	1.0	4.5	92%	1	0	0
Cloudtail India	812.00	1,299,333	1.0	1.0012	4.5	92%	1	1	1
Bookswagon	941.00	6,390	130.0	1.1603	4	70%	0	0	0
Atlantic Publishers and Distributors	890.00	14,542	79.0	1.0974	4.5	94%	0	0	0
Peacockbooks	945.00	2,802	134.0	1.1652	4.5	92%	0	0	0
Sunrise Book store	936.00	1,360	125.0	1.1541	3.5	61%	0	0	0
JustBuyBooks	1241.00	27	430.0	1.5302	3.5	70%	0	0	0
B2A UK	1340.00	6,928	529.0	1.6523	4.5	83%	0	0	0
Fast Media 2	1821.21	6,007	1010.21	2.2456	4	72%	0	0	0
D R	1895.00	12,168	1084.0	2.3366	4	82%	0	0	0
Bookswagon	1122.00	6,390	311.0	1.3835	4	70%	0	0	0
Atlantic Publishers and Distributors	1177.00	14,542	366.0	1.4513	4.5	94%	0	0	0
Sunrise Book store	981.00	1,360	170.0	1.2096	3.5	61%	0	0	0
Bookswagon	1228.00	6,390	417.0	1.5142	4	70%	0	0	0
Sunrise Book store	1305.00	1,360	494.0	1.6091	3.5	61%	0	0	0
