Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	4554.00	25,138	0.0	1.0	4.5	92%	1	0	0
Cloudtail India	4554.00	1,299,238	0.0	1.0	4.5	92%	1	1	1
Inetrade India	4927.41	3,253	373.41	1.082	4	75%	0	0	0
Atlantic Publishers and Distributors	5130.00	14,538	576.0	1.1265	4.5	94%	0	0	0
Peacockbooks	5217.00	2,801	663.0	1.1456	4.5	92%	0	0	0
O_Store	5085.00	593	531.0	1.1166	4.5	87%	0	0	0
The Best Book Store	5350.00	55	796.0	1.1748	3.5	54%	0	0	0
B2A UK	5463.00	6,928	909.0	1.1996	4.5	83%	0	0	0
MK BOOKS INDIA	5650.00	2,247	1096.0	1.2407	2.5	34%	0	0	0
Sunrise Book store	6140.00	1,358	1586.0	1.3483	3.5	61%	0	0	0
SmartGlobal	7521.00	212	2967.0	1.6515	3	50%	0	0	0
