Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	263.00	1,528	0.0	1.0	3.5	67%	0	0	0
uRead-Store	263.32	25,138	0.32	1.0012	4.5	92%	1	0	1
World500	271.00	3,267	8.0	1.0304	4	76%	0	0	0
Essay Shopping Malls	320.00	52	57.0	1.2167	4	75%	0	0	0
MK BOOKS INDIA	339.00	2,247	76.0	1.289	2.5	34%	0	0	0
MONOBO BOOKS	291.00	117	28.0	1.1065	4.5	86%	0	0	0
Royal500	397.00	882	134.0	1.5095	4.5	92%	0	0	0
Atlantic Publishers and Distributors	399.00	14,538	136.0	1.5171	4.5	94%	1	0	0
Skycart	331.00	479	68.0	1.2586	4.5	90%	0	0	0
CrossWord Books	367.00	116	104.0	1.3954	5	95%	0	0	0
Abhinav Books Store	367.00	60	104.0	1.3954	3	53%	0	0	0
BOOKKR	399.00	5	136.0	1.5171	3.5	60%	0	0	0
BookInc	360.00	17	97.0	1.3688	4.5	94%	0	0	0
Shreeganesh16	369.00	27	106.0	1.403	4.5	83%	0	0	0
BOOKS MASTER	399.00	22	136.0	1.5171	4	77%	0	0	0
Book store01	429.00	14	166.0	1.6312	3.5	57%	0	0	0
NEW SARASWATI GRANTH BHANDAR	399.00	100	136.0	1.5171	3.5	65%	0	0	0
Bookswagon	473.00	6,382	210.0	1.7985	4	70%	0	0	0
A to Z Book House	399.00	1,275	136.0	1.5171	3	46%	0	0	0
Book Palace	421.00	11	158.0	1.6008	3.5	55%	0	0	0
CrossWord Books	367.00	116	104.0	1.3954	5	95%	0	0	0
Bookswagon	539.00	6,382	276.0	2.0494	4	70%	0	0	0
ROSHAN COLLECTION	454.92		191.92	1.7297			0	0	0
Sunrise Book store	492.00	1,358	229.0	1.8707	3.5	61%	0	0	0
S B T books	370.00	113	107.0	1.4068	4.5	88%	0	0	0
Sunrise Book store	665.00	1,358	402.0	2.5285	3.5	61%	0	0	0
W S Retaill	371.00	34	108.0	1.4106	3.5	68%	0	0	0
INFINITE BOOKS	809.08	287	546.08	3.0763	5	99%	0	0	0
D R	1754.00	12,169	1491.0	6.6692	4	82%	0	0	0
etohfa	2021.00	23	1758.0	7.6844	5	100%	0	0	0
Bookswagon	540.00	6,382	277.0	2.0532	4	70%	0	0	0
Bookswagon	577.00	6,382	314.0	2.1939	4	70%	0	0	0
Sunrise Book store	468.00	1,358	205.0	1.7795	3.5	61%	0	0	0
