Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	659.00	1,517	35.74	1.0573	3.5	67%	0	0	0
World500	669.00	3,248	45.74	1.0734	4	76%	0	0	0
Amazing_Buy	698.00	17,783	74.74	1.1199	4.5	95%	1	0	1
Buy Amazing Books	699.00	3,536	75.74	1.1215	3	51%	0	0	0
Inetrade India	717.71	3,250	94.45	1.1515	4	75%	0	0	0
uRead-Store	801.00	25,131	177.74	1.2852	4.5	92%	1	0	0
justshopindia	623.26	2	0.0	1.0	5	100%	0	0	0
AskTech Books	753.00	2	129.74	1.2082	2.5	50%	0	0	0
MK BOOKS INDIA	849.00	2,247	225.74	1.3622	2.5	34%	0	0	0
Royal500	849.00	875	225.74	1.3622	4.5	92%	0	0	0
SEGMENT BOOKS	849.00	155	225.74	1.3622	3.5	64%	0	0	0
O_Store	729.27	593	106.01	1.1701	4.5	87%	0	0	0
Bookflow	889.11	3,100	265.85	1.4265	3.5	67%	0	0	0
GBD BOOKS	799.00	232	175.74	1.282	4	68%	0	0	0
ReadAhead	899.00	213	275.74	1.4424	4	79%	0	0	0
Book Selection Centre	799.00	136	175.74	1.282	4.5	96%	0	0	0
HERITAGE PUBLISHERS	949.00	783	325.74	1.5226	4.5	94%	0	0	0
ScribbleGraffito	829.17	29	205.91	1.3304	4.5	91%	0	0	0
Bookswale Hyderabad	899.00	78	275.74	1.4424	3	43%	0	0	0
Santusti Enterprises	999.00	26	375.74	1.6029	4	81%	0	0	0
Bookflow	899.10	3,100	275.84	1.4426	3.5	67%	0	0	0
Paramount Book Distributors	850.00	10	226.74	1.3638	3	50%	0	0	0
Browsers' Lounge	950.00	122	326.74	1.5242	4.5	96%	0	0	0
The Grand_Store	950.00	10	326.74	1.5242	3	50%	0	0	0
A to Z Book House	999.00	1,275	375.74	1.6029	3	46%	0	0	0
Bookswagon	2423.00	6,377	1799.74	3.8876	4	70%	0	0	0
Bookswagon	2426.00	6,377	1802.74	3.8924	4	70%	0	0	0
Sunrise Book store	2330.00	1,356	1706.74	3.7384	3.5	61%	0	0	0
