Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
CAMPUS BOOK HOUSE INDIAN INTITUTE OF SCIENCE TBH	1499.00	218	0.0	1.0	5	97%	0	0	1
{PBD} POTDAR BOOK DISTRIBUTORS	2250.00	56	751.0	1.501	3.5	71%	0	0	0
Repro Books-On-Demand	2484.00	8,427	985.0	1.6571	4.5	94%	1	0	0
SansRack	2484.00	1,050	985.0	1.6571	4.5	94%	1	0	0
SAnSRack	2659.00	14	1160.0	1.7738	4	79%	0	0	0
B2A UK	4620.00	6,928	3121.0	3.0821	4.5	83%	0	0	0
Bookswagon	4745.00	6,380	3246.0	3.1654	4	70%	0	0	0
Sunrise Book store	4959.00	1,356	3460.0	3.3082	3.5	61%	0	0	0
Peacockbooks	4972.00	2,801	3473.0	3.3169	4.5	92%	0	0	0
Atlantic Publishers and Distributors	5144.00	14,538	3645.0	3.4316	4.5	94%	0	0	0
{PBD} POTDAR BOOK DISTRIBUTORS	2350.00	56	851.0	1.5677	3.5	71%	0	0	0
SansRack	2484.00	1,050	985.0	1.6571	4.5	94%	0	0	0
Bookswagon	4920.00	6,380	3421.0	3.2822	4	70%	0	0	0
