Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	395.00	1,528	0.0	1.0	3.5	67%	0	0	0
uRead-Store	425.00	25,138	30.0	1.0759	4.5	92%	1	0	0
Amazing_Buy	425.00	17,787	30.0	1.0759	4.5	95%	1	0	1
Book Wise Darya Ganj	470.00	1,098	75.0	1.1899	4.5	89%	0	0	0
Bookflow	521.13	3,100	126.13	1.3193	3.5	68%	0	0	0
Book store01	499.00	14	104.0	1.2633	3.5	57%	0	0	0
Inetrade India	456.07	3,253	61.07	1.1546	4	75%	0	0	0
Okhla Book Distributor	405.00	59	10.0	1.0253	4.5	95%	0	0	0
Comma365	505.00	2,242	110.0	1.2785	4.5	95%	0	0	0
Buy Amazing Books	549.00	3,555	154.0	1.3899	3	51%	0	0	0
The Bookhive	479.20	43	84.2	1.2132	4	80%	0	0	0
ScribbleGraffito	497.17	29	102.17	1.2587	4.5	91%	0	0	0
dealstar	578.00	6,596	183.0	1.4633	4.5	85%	0	0	0
Suryan Books	479.00	39	84.0	1.2127	4.5	95%	0	0	0
CrossWord Books	551.00	116	156.0	1.3949	5	95%	0	0	0
BookInc	558.00	17	163.0	1.4127	4.5	94%	0	0	0
BOOKKR	599.00	5	204.0	1.5165	3.5	60%	0	0	0
Amazing BookS	479.00	106	84.0	1.2127	3	54%	0	0	0
BW ENTERPRISES	467.00	44	72.0	1.1823	4	79%	0	0	0
BookAdda	599.00	365	204.0	1.5165	3	46%	0	0	0
Browsers' Lounge	576.00	122	181.0	1.4582	4.5	96%	0	0	0
A to Z Book House	599.00	1,275	204.0	1.5165	3	46%	0	0	0
famous_Books	699.00	4	304.0	1.7696	4.5	75%	0	0	0
Books-a-zillion	599.00	89	204.0	1.5165	4	82%	0	0	0
S B T books	461.00	113	66.0	1.1671	4.5	88%	0	0	0
SN Square	659.00	59	264.0	1.6684	4	75%	0	0	0
Universal Books House	645.00	1	250.0	1.6329	5	100%	0	0	0
W S Retaill	461.00	34	66.0	1.1671	3.5	68%	0	0	0
ASIA BOOK POINT	800.00	20	405.0	2.0253	3.5	60%	0	0	0
Atlantic Publishers and Distributors	1153.00	14,538	758.0	2.919	4.5	94%	0	0	0
Read factor	395.00	1,528	0.0	1.0	3.5	67%	0	0	0
CrossWord Books	551.00	116	156.0	1.3949	5	95%	0	0	0
Peacockbooks	1227.00	2,801	832.0	3.1063	4.5	92%	0	0	0
Bookswagon	1339.00	6,382	944.0	3.3899	4	70%	0	0	0
Sunrise Book store	1318.00	1,358	923.0	3.3367	3.5	61%	0	0	0
B2A UK	1522.00	6,928	1127.0	3.8532	4.5	83%	0	0	0
Klamp Associates	2661.00	1	2266.0	6.7367	5	100%	0	0	0
Global Klamp	3325.00	38	2930.0	8.4177	4.5	95%	0	0	0
etohfa	3504.00	23	3109.0	8.8709	5	100%	0	0	0
