Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	853.00	1,299,226	5.0	1.0059	4.5	92%	1	1	1
We sell book online for best price	850.00		2.0	1.0024			0	0	0
BooksRaja	853.00	171	5.0	1.0059	4.5	85%	0	0	0
V5MARK	848.00	8	0.0	1.0	4	75%	0	0	0
Yashoda Jagannath Books & Gifts	999.00	25	151.0	1.1781	4.5	88%	0	0	0
MK BOOKS INDIA	999.00	2,247	151.0	1.1781	2.5	34%	0	0	0
HERITAGE PUBLISHERS	999.00	783	151.0	1.1781	4.5	94%	0	0	0
Tbcdelhi	899.00	35	51.0	1.0601	3.5	74%	0	0	0
NS DISTRIBUTOR	969.00	7	121.0	1.1427	4	86%	0	0	0
Books-a-zillion	999.00	89	151.0	1.1781	4	82%	0	0	0
Ebookstore	1114.00	522	266.0	1.3137	4.5	85%	0	0	0
ASIAN TREASURES	1191.00	18	343.0	1.4045	4.5	94%	0	0	0
Book eHub	1208.00	32	360.0	1.4245	4	74%	0	0	0
Speedy_Books	1444.00	490	596.0	1.7028	4.5	81%	0	0	0
Repro Books-On-Demand	2270.00	8,429	1422.0	2.6769	4.5	94%	1	0	0
SansRack	2271.00	1,050	1423.0	2.6781	4.5	94%	1	0	0
SAnSRack	2431.00	14	1583.0	2.8667	4	79%	0	0	0
B2A UK	3899.00	6,928	3051.0	4.5979	4.5	83%	0	0	0
Bookswagon	3895.00	6,382	3047.0	4.5932	4	70%	0	0	0
Peacockbooks	3986.00	2,801	3138.0	4.7005	4.5	92%	0	0	0
Ebookstore	1114.00	522	266.0	1.3137	4.5	85%	0	0	0
SansRack	2271.00	1,050	1423.0	2.6781	4.5	94%	0	0	0
Sunrise Book store	4028.00	1,358	3180.0	4.75	3.5	61%	0	0	0
Bookswagon	4418.00	6,382	3570.0	5.2099	4	70%	0	0	0
Atlantic Publishers and Distributors	4622.00	14,538	3774.0	5.4505	4.5	94%	0	0	0
etohfa	6324.00	23	5476.0	7.4575	5	100%	0	0	0
