Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BOOKS PLAZA	140.00	159	0.0	1.0	4	72%	0	0	0
UNIVERSAL BOOK SHOWROOMS	225.00	1,081	85.0	1.6071	4	80%	0	0	0
ABSSV BOOKS WORLD	341.55	25	201.55	2.4396	4	72%	0	0	0
Bookish Book Seva	345.00	29	205.0	2.4643	4.5	88%	0	0	0
Read factor	349.00	1,532	209.0	2.4929	3.5	67%	0	0	0
Amazing_Buy	355.00	17,789	215.0	2.5357	4.5	95%	1	0	0
uRead-Store	355.00	25,145	215.0	2.5357	4.5	92%	1	0	1
MS Venture	429.00	13	289.0	3.0643	4	77%	0	0	0
Sri Ganesha Books	359.00	382	219.0	2.5643	4	82%	0	0	0
FOUNTAINHEAD	359.00	98	219.0	2.5643	4.5	91%	0	0	0
A Mind's Bookstore	364.00	1,409	224.0	2.6	4.5	89%	0	0	0
SBM Enterprises	369.26	48	229.26	2.6376	4	75%	0	0	0
MK BOOKS INDIA	499.00	2,249	359.0	3.5643	2.5	34%	0	0	0
Bookswagon	780.00	6,387	640.0	5.5714	4	70%	0	0	0
Bookswagon	784.00	6,387	644.0	5.6	4	70%	0	0	0
Sunrise Book store	803.00	1,359	663.0	5.7357	3.5	61%	0	0	0
Sunrise Book store	746.00	1,359	606.0	5.3286	3.5	61%	0	0	0
Sunrise Book store	778.00	1,359	638.0	5.5571	3.5	61%	0	0	0
