Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MADAAN BOOK COLLECTION	340.00	109	0.0	1.0	4	86%	0	0	0
R2Services_BLR	498.00	277	158.0	1.4647	4	78%	0	0	0
Repro Books on Demand	499.00	3,418	159.0	1.4676	4.5	93%	1	0	1
Repro Books-On-Demand	499.00	8,433	159.0	1.4676	4.5	94%	1	0	0
Sterling Book Centre	549.00	207	209.0	1.6147	4.5	93%	0	0	0
UNIVERSAL BOOK SHOWROOMS	552.00	1,081	212.0	1.6235	4	80%	0	0	0
CB-India	600.00	3,033	260.0	1.7647	4.5	95%	0	0	0
Bookswagon	2289.00	6,387	1949.0	6.7324	4	70%	0	0	0
Sunrise Book store	2617.00	1,359	2277.0	7.6971	3.5	61%	0	0	0
B2A UK	2755.00	6,928	2415.0	8.1029	4.5	83%	0	0	0
Bookswagon	2594.00	6,387	2254.0	7.6294	4	70%	0	0	0
