Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Re-Commerce	199.00	79	0.0	1.0	4	76%	0	0	0
Nanda Book Service	220.00	2,335	21.0	1.1055	3.5	55%	0	0	1
ApnaBazzar	246.00	49	47.0	1.2362	3.5	63%	0	0	0
Books And Periodicals	199.00	328	0.0	1.0	4.5	88%	0	0	0
Re-Commerce	259.00	79	60.0	1.3015	4	76%	0	0	0
uRead-Store	269.00	25,138	70.0	1.3518	4.5	92%	1	0	0
Read factor	279.00	1,528	80.0	1.402	3.5	67%	0	0	0
S S ENTERPRISES	220.00	1	21.0	1.1055	5	100%	0	0	0
A to Z Book House	399.00	1,275	200.0	2.005	3	46%	0	0	0
etohfa	2554.00	23	2355.0	12.8342	5	100%	0	0	0
ApnaBazzar	246.00	49	47.0	1.2362	3.5	63%	0	0	0
