Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Vintage Book Shop	390.00	15	0.0	1.0	4	73%	0	0	0
Geetha Enterprises, Bangalore	658.00	42	268.0	1.6872	4	76%	0	0	0
ABSSV BOOKS WORLD	711.81	25	321.81	1.8252	4	72%	0	0	0
uRead-Store	719.00	25,141	329.0	1.8436	4.5	92%	1	0	1
World500	838.00	3,269	448.0	2.1487	4	76%	0	0	0
Rachna Associate	832.00		442.0	2.1333			0	0	0
Crossword Bookstores Ltd	1000.00	2,475	610.0	2.5641	4	74%	0	0	0
MK BOOKS INDIA	1063.00	2,248	673.0	2.7256	2.5	34%	0	0	0
Inetrade India	989.20	3,254	599.2	2.5364	4	75%	0	0	0
Resource book store	1050.00	1	660.0	2.6923	5	100%	0	0	0
Suryan Books	1063.00	39	673.0	2.7256	4.5	95%	0	0	0
Abhinav Books Store	1100.00	60	710.0	2.8205	3	53%	0	0	0
CrossWord Books	1150.00	116	760.0	2.9487	5	95%	0	0	0
Buy Amazing Books	1250.00	3,557	860.0	3.2051	3	51%	0	0	0
killer,sbooks	1250.00	18	860.0	3.2051	5	100%	0	0	0
BSK Book	1240.00	160	850.0	3.1795	3.5	61%	0	0	0
Book store01	1250.00	14	860.0	3.2051	3.5	57%	0	0	0
BOOKKR	1250.00	5	860.0	3.2051	3.5	60%	0	0	0
A to Z Book House	1250.00	1,275	860.0	3.2051	3	46%	0	0	0
fairdealenterprise	1250.00	45	860.0	3.2051	2	25%	0	0	0
Abhinav Books Store	1125.00	60	735.0	2.8846	3	53%	0	0	0
S B T books	1154.00	113	764.0	2.959	4.5	88%	0	0	0
SN Square	1375.00	59	985.0	3.5256	4	75%	0	0	0
SAI BOOKS	1237.00	181	847.0	3.1718	3	46%	0	0	0
W S Retaill	1154.00	34	764.0	2.959	3.5	68%	0	0	0
Bookswagon	2207.00	6,387	1817.0	5.659	4	70%	0	0	0
Sunrise Book store	2127.00	1,358	1737.0	5.4538	3.5	61%	0	0	0
INFINITE BOOKS	2341.63	288	1951.63	6.0042	5	99%	0	0	0
Fast Media 2	2460.62	6,006	2070.62	6.3093	4	72%	0	0	0
B2A UK	2523.00	6,928	2133.0	6.4692	4.5	83%	0	0	0
Sunrise Book store	2594.00	1,358	2204.0	6.6513	3.5	61%	0	0	0
