Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	1099.00	14,540	0.0	1.0	4.5	94%	0	0	1
Peacockbooks	1151.00	2,801	52.0	1.0473	4.5	92%	0	0	0
Bookswagon	1254.00	6,387	155.0	1.141	4	70%	0	0	0
Bookswagon	1256.00	6,387	157.0	1.1429	4	70%	0	0	0
Atlantic Publishers and Distributors	1277.00	14,540	178.0	1.162	4.5	94%	0	0	1
Sunrise Book store	1366.00	1,360	267.0	1.2429	3.5	61%	0	0	0
Sunrise Book store	1218.00	1,360	119.0	1.1083	3.5	61%	0	0	0
B2A UK	1525.00	6,928	426.0	1.3876	4.5	83%	0	0	0
INFINITE BOOKS	1623.24	288	524.24	1.477	5	99%	0	0	0
Fast Media 2	2147.67	6,006	1048.67	1.9542	4	72%	0	0	0
Bookswagon	1275.00	6,387	176.0	1.1601	4	70%	0	0	0
Bookswagon	1265.00	6,387	166.0	1.151	4	70%	0	0	0
Sunrise Book store	1235.00	1,360	136.0	1.1237	3.5	61%	0	0	0
Sunrise Book store	1248.00	1,360	149.0	1.1356	3.5	61%	0	0	0
Sunrise Book store	1284.00	1,360	185.0	1.1683	3.5	61%	0	0	0
