Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	579.00	25,160	35.72	1.0657	4.5	92%	1	0	1
Inetrade India	543.28	3,258	0.0	1.0	4	75%	0	0	0
Sawhney Book Sales	549.00	4	5.72	1.0105	5	100%	0	0	0
BOOK CRAFT	649.00	3	105.72	1.1946	5	100%	0	0	0
AskTech Books	610.00	2	66.72	1.1228	2.5	50%	0	0	0
Future Book Shop	699.00	13	155.72	1.2866	5	100%	0	0	0
Payal Books	599.00	657	55.72	1.1026	3	52%	0	0	0
ReadAhead	719.00	213	175.72	1.3234	4	79%	0	0	0
Skycart	655.00	479	111.72	1.2056	4.5	90%	0	0	0
Suraj Trading - Express Delivery	649.00	48	105.72	1.1946	3	53%	0	0	0
HERITAGE PUBLISHERS	759.00	783	215.72	1.3971	4.5	94%	0	0	0
Repro Books on Demand	798.00	3,419	254.72	1.4689	4.5	93%	1	0	0
MK BOOKS INDIA	799.00	2,249	255.72	1.4707	2.5	34%	0	0	0
BOOK CENTRE	715.00	862	171.72	1.3161	4	81%	0	0	0
Bookswagon	863.00	6,390	319.72	1.5885	4	70%	0	0	0
Sunrise Book store	858.00	1,360	314.72	1.5793	3.5	61%	0	0	0
INFINITE BOOKS	1309.52	291	766.24	2.4104	5	99%	0	0	0
SmartGlobal	1857.00	214	1313.72	3.4181	3	50%	0	0	0
B2A UK	1954.00	6,928	1410.72	3.5967	4.5	83%	0	0	0
Bookswagon	978.00	6,390	434.72	1.8002	4	70%	0	0	0
Bookswagon	1116.00	6,390	572.72	2.0542	4	70%	0	0	0
Sunrise Book store	951.00	1,360	407.72	1.7505	3.5	61%	0	0	0
Bookswagon	1116.00	6,390	572.72	2.0542	4	70%	0	0	0
Sunrise Book store	978.00	1,360	434.72	1.8002	3.5	61%	0	0	0
Repro Books on Demand	1320.00	3,419	776.72	2.4297	4.5	93%	1	0	0
Bookswagon	1598.00	6,390	1054.72	2.9414	4	70%	0	0	0
Sunrise Book store	1651.00	1,360	1107.72	3.0389	3.5	61%	0	0	0
