Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	463.00	25,138	0.0	1.0	4.5	92%	1	0	0
Amazing_Buy	463.00	17,787	0.0	1.0	4.5	95%	1	0	1
Royal500	531.00	882	68.0	1.1469	4.5	92%	0	0	0
Mumbai gift corner	569.00	720	106.0	1.2289	4.5	89%	0	0	0
Suraj Trading - Express Delivery	487.00	48	24.0	1.0518	3	53%	0	0	0
Buy Amazing Books	599.00	3,554	136.0	1.2937	3	51%	0	0	0
MK BOOKS INDIA	599.00	2,247	136.0	1.2937	2.5	34%	0	0	0
CrossWord Books	551.00	116	88.0	1.1901	5	95%	0	0	0
Shreeganesh16	531.00	27	68.0	1.1469	4.5	83%	0	0	0
Book store01	599.00	14	136.0	1.2937	3.5	57%	0	0	0
CrossWord Books	551.00	116	88.0	1.1901	5	95%	0	0	0
BOOKKR	599.00	5	136.0	1.2937	3.5	60%	0	0	0
A to Z Book House	599.00	1,275	136.0	1.2937	3	46%	0	0	0
S B T books	557.00	113	94.0	1.203	4.5	88%	0	0	0
Bookswagon	873.00	6,382	410.0	1.8855	4	70%	0	0	0
W S Retaill	553.00	34	90.0	1.1944	3.5	68%	0	0	0
Bookswagon	948.00	6,382	485.0	2.0475	4	70%	0	0	0
Sunrise Book store	868.00	1,358	405.0	1.8747	3.5	61%	0	0	0
SmartGlobal	1728.00	212	1265.0	3.7322	3	50%	0	0	0
B2A UK	1870.00	6,928	1407.0	4.0389	4.5	83%	0	0	0
Sunrise Book store	923.00	1,358	460.0	1.9935	3.5	61%	0	0	0
Bookswagon	1180.00	6,382	717.0	2.5486	4	70%	0	0	0
Sunrise Book store	1154.00	1,358	691.0	2.4924	3.5	61%	0	0	0
Bookswagon	1690.00	6,382	1227.0	3.6501	4	70%	0	0	0
Sunrise Book store	1690.00	1,358	1227.0	3.6501	3.5	61%	0	0	0
