Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
INFINITE BOOKS	1661.02	283	0.0	1.0	5	99%	0	0	0
Cloudtail India	1692.00	1,299,172	30.98	1.0187	4.5	92%	1	1	1
Atlantic Publishers and Distributors	1697.00	14,537	35.98	1.0217	4.5	94%	0	0	0
Peacockbooks	1771.00	2,801	109.98	1.0662	4.5	92%	0	0	0
SmartGlobal	1901.00	212	239.98	1.1445	3	50%	0	0	0
Bookswagon	1932.00	6,377	270.98	1.1631	4	70%	0	0	0
Atlantic Publishers and Distributors	1948.00	14,537	286.98	1.1728	4.5	94%	0	0	0
Sunrise Book store	1840.00	1,356	178.98	1.1078	3.5	61%	0	0	0
Bookswagon	2100.00	6,377	438.98	1.2643	4	70%	0	0	0
Sunrise Book store	2009.00	1,356	347.98	1.2095	3.5	61%	0	0	0
Bookswagon	2100.00	6,377	438.98	1.2643	4	70%	0	0	0
Sunrise Book store	2235.00	1,356	573.98	1.3456	3.5	61%	0	0	0
