Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bhayaji Home decor	390.00	37	11.0	1.029	4	73%	0	0	0
Read factor	395.00	1,528	16.0	1.0422	3.5	67%	0	0	0
uRead-Store	398.00	25,138	19.0	1.0501	4.5	92%	1	0	0
Amazing_Buy	398.00	17,787	19.0	1.0501	4.5	95%	1	0	1
World500	407.00	3,268	28.0	1.0739	4	76%	0	0	0
TODAY READERS	379.00	23	0.0	1.0	4.5	82%	0	0	0
Inetrade India	391.89	3,253	12.89	1.034	4	75%	0	0	0
Sri Ganesha Books	431.00	382	52.0	1.1372	4	82%	0	0	0
FOUNTAINHEAD	431.00	98	52.0	1.1372	4.5	91%	0	0	0
A Mind's Bookstore	437.00	1,409	58.0	1.153	4.5	89%	0	0	0
siddharth books	450.00	51	71.0	1.1873	2.5	36%	0	0	0
Goodread Bookstore	539.00	579	160.0	1.4222	5	97%	1	0	0
ReadAhead	539.00	213	160.0	1.4222	4	79%	0	0	0
Comma365	505.00	2,242	126.0	1.3325	4.5	95%	0	0	0
The Bookhive	479.20	43	100.2	1.2644	4	80%	0	0	0
BW ENTERPRISES	467.00	44	88.0	1.2322	4	79%	0	0	0
Booknow	467.00	898	88.0	1.2322	4	80%	0	0	0
Booksmandi	480.00	2,531	101.0	1.2665	4.5	89%	0	0	0
Book store01	554.00	14	175.0	1.4617	3.5	57%	0	0	0
killer,sbooks	599.00	18	220.0	1.5805	5	100%	0	0	0
Amazing BookS	479.00	106	100.0	1.2639	3	54%	0	0	0
fairdealenterprise	461.23	44	82.23	1.217	2	27%	0	0	0
Vaishno Books Store	533.11	7	154.11	1.4066	4.5	86%	0	0	0
CNA Bookstore	499.00	477	120.0	1.3166	4.5	95%	0	0	0
Starmark	539.10	2,139	160.1	1.4224	3.5	68%	0	0	0
BookInc	558.00	17	179.0	1.4723	4.5	94%	0	0	0
BOOKKR	599.00	5	220.0	1.5805	3.5	60%	0	0	0
Browsers' Lounge	576.00	122	197.0	1.5198	4.5	96%	0	0	0
Kushii Radiance Bookshop	570.00	63	191.0	1.504	4.5	84%	0	0	0
W S Retaill	553.00	34	174.0	1.4591	3.5	68%	0	0	0
Bookwell Publication	480.00	19	101.0	1.2665	4.5	84%	0	0	0
Payal Books	599.00	657	220.0	1.5805	3	51%	0	0	0
Atlantic Publishers and Distributors	741.00	14,538	362.0	1.9551	4.5	94%	0	0	0
Peacockbooks	796.00	2,801	417.0	2.1003	4.5	92%	0	0	0
Bookswagon	851.00	6,382	472.0	2.2454	4	70%	0	0	0
Sunrise Book store	953.00	1,358	574.0	2.5145	3.5	61%	0	0	0
Sunrise Book store	889.00	1,358	510.0	2.3456	3.5	61%	0	0	0
MK BOOKS INDIA	1184.00	2,247	805.0	3.124	2.5	34%	0	0	0
etohfa	3394.00	23	3015.0	8.9551	5	100%	0	0	0
