Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Booklover's Delight	499.00	3	0.0	1.0	3.5	67%	0	0	0
Sunrise Book store	900.00	1,360	401.0	1.8036	3.5	61%	0	0	1
MK BOOKS INDIA	950.00	2,249	451.0	1.9038	2.5	34%	0	0	0
Atlantic Publishers and Distributors	879.00	14,541	380.0	1.7615	4.5	94%	0	0	0
Peacockbooks	934.00	2,801	435.0	1.8717	4.5	92%	0	0	0
JustBuyBooks	955.00	27	456.0	1.9138	3.5	70%	0	0	0
Bookswagon	1111.00	6,389	612.0	2.2265	4	70%	0	0	0
INFINITE BOOKS	1277.86	291	778.86	2.5608	5	99%	0	0	0
JustBuyBooks	1241.00	27	742.0	2.487	3.5	70%	0	0	0
Fast Media 2	1769.46	6,006	1270.46	3.546	4	72%	0	0	0
Sunrise Book store	970.00	1,360	471.0	1.9439	3.5	61%	0	0	1
Bookswagon	1162.00	6,389	663.0	2.3287	4	70%	0	0	0
Atlantic Publishers and Distributors	1192.00	14,541	693.0	2.3888	4.5	94%	0	0	0
Bookswagon	1162.00	6,389	663.0	2.3287	4	70%	0	0	0
Sunrise Book store	1300.00	1,360	801.0	2.6052	3.5	61%	0	0	1
Sunrise Book store	1136.00	1,360	637.0	2.2766	3.5	61%	0	0	1
D R	1843.00	12,168	1344.0	3.6934	4	82%	0	0	0
JOSHI BOOKS	1940.00		1441.0	3.8878			0	0	0
