Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	585.00	17,781	0.0	1.0	4.5	95%	1	0	1
uRead-Store	662.00	25,127	77.0	1.1316	4.5	92%	1	0	0
Comma365	646.00	2,242	61.0	1.1043	4.5	95%	0	0	0
Goodread Bookstore	719.00	579	134.0	1.2291	5	97%	1	0	0
ReadAhead	719.00	213	134.0	1.2291	4	79%	0	0	0
Bookflow	719.10	3,100	134.1	1.2292	3.5	67%	0	0	0
Sunrise Book store	606.00	1,356	21.0	1.0359	3.5	61%	0	0	0
BOOK CENTRE	715.00	862	130.0	1.2222	4	81%	0	0	0
Books-a-zillion	719.10	89	134.1	1.2292	4	82%	0	0	0
A to Z Book House	799.00	1,275	214.0	1.3658	3	46%	0	0	0
Sunrise Book store	606.00	1,356	21.0	1.0359	3.5	61%	0	0	0
