Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Vintage Book Shop	490.00	15	0.0	1.0	4	73%	0	0	0
Simmra Book House	640.00	62	150.0	1.3061	4.5	84%	0	0	0
Amazing_Buy	702.64	17,787	212.64	1.434	4.5	95%	1	0	0
uRead-Store	702.64	25,138	212.64	1.434	4.5	92%	1	0	1
Inetrade India	627.64	3,254	137.64	1.2809	4	75%	0	0	0
Bookswagon	961.00	6,382	471.0	1.9612	4	70%	0	0	0
Sunrise Book store	956.00	1,358	466.0	1.951	3.5	61%	0	0	0
Fast Media 2	1639.01	6,005	1149.01	3.3449	4	72%	0	0	0
D R	2060.00	12,169	1570.0	4.2041	4	82%	0	0	0
etohfa	2117.00	23	1627.0	4.3204	5	100%	0	0	0
Bookswagon	1159.00	6,382	669.0	2.3653	4	70%	0	0	0
Bookswagon	1239.00	6,382	749.0	2.5286	4	70%	0	0	0
Sunrise Book store	1133.00	1,358	643.0	2.3122	3.5	61%	0	0	0
Sunrise Book store	1414.00	1,358	924.0	2.8857	3.5	61%	0	0	0
ASIA BOOK POINT	4899.00	20	4409.0	9.998	3.5	60%	0	0	0
