Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bookswagon	847.00	6,381	11.0	1.0132	4	70%	0	0	1
Atlantic Publishers and Distributors	836.00	14,538	0.0	1.0	4.5	94%	0	0	0
Bookswagon	940.00	6,381	104.0	1.1244	4	70%	0	0	1
Peacockbooks	891.00	2,801	55.0	1.0658	4.5	92%	0	0	0
Sunrise Book store	842.00	1,358	6.0	1.0072	3.5	61%	0	0	0
Sunrise Book store	916.00	1,358	80.0	1.0957	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1119.00	14,538	283.0	1.3385	4.5	94%	0	0	0
INFINITE BOOKS	1297.41	287	461.41	1.5519	5	99%	0	0	0
Fast Media 2	1507.41	6,005	671.41	1.8031	4	72%	0	0	0
D R	1789.00	12,168	953.0	2.14	4	82%	0	0	0
Bookswagon	1137.00	6,381	301.0	1.36	4	70%	0	0	1
Sunrise Book store	1244.00	1,358	408.0	1.488	3.5	61%	0	0	0
