Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	197.00	1,523	1.34	1.0068	3.5	67%	0	0	0
Buy Amazing Books	203.00	3,548	7.34	1.0375	3	51%	0	0	0
World500	203.00	3,255	7.34	1.0375	4	76%	0	0	0
ParkVendor	224.00		28.34	1.1448			0	0	0
Amazing_Buy	234.00	17,785	38.34	1.196	4.5	95%	1	0	1
uRead-Store	234.00	25,133	38.34	1.196	4.5	92%	1	0	0
ReadAhead	269.00	213	73.34	1.3748	4	79%	0	0	0
Bookflow	269.10	3,100	73.44	1.3753	3.5	67%	0	0	0
Inetrade India	195.66	3,252	0.0	1.0	4	75%	0	0	0
A2ZShopping	230.00	36	34.34	1.1755	4	81%	0	0	0
killer,sbooks	287.00	18	91.34	1.4668	5	100%	0	0	0
Goodread Bookstore	299.00	579	103.34	1.5282	5	97%	1	0	0
BSK Book	299.00	159	103.34	1.5282	3.5	60%	0	0	0
MK BOOKS INDIA	299.00	2,247	103.34	1.5282	2.5	34%	0	0	0
Santusti Enterprises	299.00	26	103.34	1.5282	4	81%	0	0	0
O_Store	230.23	593	34.57	1.1767	4.5	87%	0	0	0
The Bookhive	239.20	43	43.54	1.2225	4	80%	0	0	0
Book Selection Centre	230.00	136	34.34	1.1755	4.5	96%	0	0	0
CrossWord Books	275.00	116	79.34	1.4055	5	95%	0	0	0
Sunrise Book store	250.00	1,356	54.34	1.2777	3.5	61%	0	0	0
ScribbleGraffito	248.17	29	52.51	1.2684	4.5	91%	0	0	0
Skycart	254.00	479	58.34	1.2982	4.5	90%	0	0	0
Browsers' Lounge	254.15	122	58.49	1.2989	4.5	96%	0	0	0
S B T books	276.00	113	80.34	1.4106	4.5	88%	0	0	0
W S Retaill	276.00	34	80.34	1.4106	3.5	69%	0	0	0
MEETA BOOKS	269.00	47	73.34	1.3748	2.5	36%	0	0	0
BW ENTERPRISES	239.00	44	43.34	1.2215	4	79%	0	0	0
Rama BOOKS	233.22	6	37.56	1.192	3.5	67%	0	0	0
Book store01	329.00	11	133.34	1.6815	3	45%	0	0	0
Amazing BookS	239.00	106	43.34	1.2215	3	54%	0	0	0
Books-a-zillion	269.10	89	73.44	1.3753	4	82%	0	0	0
A to Z Book House	299.00	1,275	103.34	1.5282	3	46%	0	0	0
somsebooks	449.00		253.34	2.2948			0	0	0
ROSHAN COLLECTION	346.92		151.26	1.7731			0	0	0
Book,stage	479.00		283.34	2.4481			0	0	0
BooksStation	479.00		283.34	2.4481			0	0	0
BOOKFACTRY	479.00	1	283.34	2.4481	5	100%	0	0	0
PKS RETAIL	487.00	4	291.34	2.489	5	100%	0	0	0
BOOKFACTORY	443.00	6	247.34	2.2641	3.5	67%	0	0	0
Sri Ganesha Books	431.00	382	235.34	2.2028	4	82%	0	0	0
Bookflow	269.10	3,100	73.44	1.3753	3.5	67%	0	0	0
CrossWord Books	275.00	116	79.34	1.4055	5	95%	0	0	0
A Mind's Bookstore	437.00	1,409	241.34	2.2335	4.5	89%	0	0	0
SBM Enterprises	443.26	48	247.6	2.2655	4	75%	0	0	0
Bookswagon	578.00	6,379	382.34	2.9541	4	70%	0	0	0
BookInc	558.00	17	362.34	2.8519	4.5	94%	0	0	0
BOOKKR	599.00	5	403.34	3.0614	3.5	60%	0	0	0
Mahaveer Book	760.00		564.34	3.8843			0	0	0
B2A UK	989.00	6,928	793.34	5.0547	4.5	83%	0	0	0
etohfa	2049.00	23	1853.34	10.4722	5	100%	0	0	0
Bookflow	269.10	3,100	73.44	1.3753	3.5	67%	0	0	0
ScribbleGraffito	248.17	29	52.51	1.2684	4.5	91%	0	0	0
Bookswagon	581.00	6,379	385.34	2.9694	4	70%	0	0	0
Sunrise Book store	539.00	1,356	343.34	2.7548	3.5	61%	0	0	0
Sunrise Book store	572.00	1,356	376.34	2.9234	3.5	61%	0	0	0
