Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read & Become	119.00	15	39.0	1.4875	4.5	93%	1	0	0
Alohomora books house	119.00	67	39.0	1.4875	4.5	88%	0	0	0
BOOKS PLAZA	90.00	159	10.0	1.125	4	72%	0	0	0
Om Sakthi Books International	98.00	44	18.0	1.225	3.5	60%	0	0	0
Lot Book	158.00	177	78.0	1.975	4.5	88%	0	0	0
iTippi Book	122.00	108	42.0	1.525	4.5	91%	0	0	0
ks group	80.00	21	0.0	1.0	4	82%	0	0	0
Universal Book Zone	165.00	272	85.0	2.0625	4	73%	0	0	0
Sai Kritin	169.00	16	89.0	2.1125	4	63%	0	0	0
BOOK RADAR	100.00	295	20.0	1.25	3.5	63%	0	0	1
Infinity Books- Fast Delivery	195.00	171	115.0	2.4375	3.5	66%	0	0	0
NOBEL BOOKS CENTER	199.00	12	119.0	2.4875	4.5	92%	0	0	0
MEDICAL BOOKS CART COM	105.00	63	25.0	1.3125	4.5	83%	0	0	0
Reading Comic	160.00	5	80.0	2.0	3.5	60%	0	0	0
KK Books	167.00		87.0	2.0875			0	0	0
Fastech Book Center	248.00	51	168.0	3.1	2.5	39%	0	0	0
Gayatri Emporium	200.00	91	120.0	2.5	4	86%	0	0	0
ApnaBazzar	278.00	49	198.0	3.475	3.5	63%	0	0	0
dealstar	350.00	6,601	270.0	4.375	4.5	85%	0	0	0
mukul books	200.00	20	120.0	2.5	4	75%	0	0	0
Om Sakthi Books International	98.00	44	18.0	1.225	3.5	60%	0	0	0
Om Sakthi Books International	119.00	44	39.0	1.4875	3.5	60%	0	0	0
KK Books	168.00		88.0	2.1			0	0	0
ASIA BOOK POINT	299.00	20	219.0	3.7375	3.5	60%	0	0	0
Supercom	550.00		470.0	6.875			0	0	0
etohfa	2475.00	23	2395.0	30.9375	5	100%	0	0	0
