Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bookswagon	796.00	6,386	38.0	1.0501	4	70%	0	0	1
Bookswagon	801.00	6,386	43.0	1.0567	4	70%	0	0	1
MK BOOKS INDIA	850.00	2,249	92.0	1.1214	2.5	34%	0	0	0
Bookswagon	876.00	6,386	118.0	1.1557	4	70%	0	0	1
Sunrise Book store	879.00	1,360	121.0	1.1596	3.5	61%	0	0	0
Sunrise Book store	758.00	1,360	0.0	1.0	3.5	61%	0	0	0
B2A UK	1037.00	6,928	279.0	1.3681	4.5	83%	0	0	0
Fast Media 2	1538.63	6,006	780.63	2.0299	4	72%	0	0	0
D R	1993.00	12,168	1235.0	2.6293	4	82%	0	0	0
etohfa	2102.00	23	1344.0	2.7731	5	100%	0	0	0
Sunrise Book store	798.00	1,360	40.0	1.0528	3.5	61%	0	0	0
Bookswagon	969.00	6,386	211.0	1.2784	4	70%	0	0	1
Sunrise Book store	871.00	1,360	113.0	1.1491	3.5	61%	0	0	0
Sunrise Book store	906.00	1,360	148.0	1.1953	3.5	61%	0	0	0
Sunrise Book store	950.00	1,360	192.0	1.2533	3.5	61%	0	0	0
