Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
INDIES	1046.00	17	0.0	1.0	4	88%	0	0	1
Cloudtail India	1176.00	1,299,239	130.0	1.1243	4.5	92%	1	1	0
Essay Shopping Malls	1231.00	52	185.0	1.1769	4	75%	0	0	0
MK BOOKS INDIA	1250.00	2,247	204.0	1.195	2.5	34%	0	0	0
Mittal Books India	1295.00	15,728	249.0	1.238	4.5	95%	1	0	0
R K Books	1250.00	1,597	204.0	1.195	3.5	69%	0	0	0
Inetrade India	1271.30	3,254	225.3	1.2154	4	75%	0	0	0
MADAAN BOOK COLLECTION	1323.00	109	277.0	1.2648	4	86%	0	0	0
NBA BOOKS	1494.00	23	448.0	1.4283	4	70%	0	0	0
Chicken Neck Publishers	1470.00	86	424.0	1.4054	4	76%	0	0	0
Books-a-zillion	1470.00	89	424.0	1.4054	4	82%	0	0	0
