Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Om Sakthi Books International	242.53	44	0.0	1.0	3.5	60%	0	0	0
BOOKS PLAZA	243.70	159	1.17	1.0048	4	72%	0	0	0
Essay Shopping Malls	380.00	52	137.47	1.5668	4	75%	0	0	1
MK BOOKS INDIA	399.00	2,249	156.47	1.6452	2.5	34%	0	0	0
Bookswagon	496.00	6,387	253.47	2.0451	4	70%	0	0	0
A to Z Book House	399.00	1,275	156.47	1.6452	3	45%	0	0	0
Sunrise Book store	518.00	1,359	275.47	2.1358	3.5	61%	0	0	0
INFINITE BOOKS	751.29	288	508.76	3.0977	5	99%	0	0	0
Fast Media 2	1444.15	6,006	1201.62	5.9545	4	72%	0	0	0
etohfa	2139.00	23	1896.47	8.8195	5	100%	0	0	0
Bookswagon	555.00	6,387	312.47	2.2884	4	70%	0	0	0
Bookswagon	594.00	6,387	351.47	2.4492	4	70%	0	0	0
Sunrise Book store	654.00	1,359	411.47	2.6966	3.5	61%	0	0	0
Sunrise Book store	491.00	1,359	248.47	2.0245	3.5	61%	0	0	0
