Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
dealstar	361.00	6,597	0.0	1.0	4.5	85%	0	0	0
ABRB	396.90	60	35.9	1.0994	4	82%	0	0	0
Cloudtail India	405.00	1,299,255	44.0	1.1219	4.5	92%	1	1	1
RSONS	375.00	481	14.0	1.0388	4.5	84%	0	0	0
Booknow	389.00	898	28.0	1.0776	4	80%	0	0	0
World Publishing	399.00	319	38.0	1.1053	4.5	87%	0	0	0
RA Books	499.00	5	138.0	1.3823	4.5	100%	0	0	0
ApnaBazzar	499.00	49	138.0	1.3823	3.5	63%	0	0	0
JAYA	429.00	14	68.0	1.1884	4	71%	0	0	0
BOOK CENTRE	441.00	862	80.0	1.2216	4	81%	0	0	0
Abhinav Books Store	449.00	60	88.0	1.2438	3	53%	0	0	0
VNSstores	499.00	33	138.0	1.3823	3.5	61%	0	0	0
Books-a-zillion	499.00	89	138.0	1.3823	4	82%	0	0	0
SAI BOOKS	494.00	181	133.0	1.3684	3	46%	0	0	0
Atlantic Publishers and Distributors	687.00	14,538	326.0	1.903	4.5	94%	0	0	0
Peacockbooks	742.00	2,801	381.0	2.0554	4.5	92%	0	0	0
Bookswagon	801.00	6,385	440.0	2.2188	4	70%	0	0	0
Sunrise Book store	798.00	1,358	437.0	2.2105	3.5	61%	0	0	0
