Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	791.00	1,532	41.0	1.0547	3.5	67%	0	0	0
World500	803.00	3,271	53.0	1.0707	4	76%	0	0	0
Amazing_Buy	810.00	17,789	60.0	1.08	4.5	95%	1	0	1
DCDistributors	750.00	5	0.0	1.0	4	80%	0	0	0
uRead-Store	912.00	25,145	162.0	1.216	4.5	92%	1	0	0
Book,stage	959.00		209.0	1.2787			0	0	0
BOOKFACTRY	959.00	1	209.0	1.2787	5	100%	0	0	0
BooksStation	959.00		209.0	1.2787			0	0	0
R-our Book	899.00	1,305	149.0	1.1987	4	77%	0	0	0
MK BOOKS INDIA	1019.00	2,249	269.0	1.3587	2.5	34%	0	0	0
Inetrade India	963.39	3,254	213.39	1.2845	4	75%	0	0	0
Booknow	935.00	898	185.0	1.2467	4	80%	0	0	0
fairdealenterprise	923.23	45	173.23	1.231	2	25%	0	0	0
ReadAhead	1079.00	213	329.0	1.4387	4	79%	0	0	0
Bookflow	1079.10	3,100	329.1	1.4388	3.5	68%	0	0	0
Amazing BookS	959.00	106	209.0	1.2787	3	54%	0	0	0
Mumbai gift corner	1139.00	720	389.0	1.5187	4.5	89%	0	0	0
Shreeganesh16	1073.00	27	323.0	1.4307	4.5	83%	0	0	0
CrossWord Books	1103.00	116	353.0	1.4707	5	95%	0	0	0
BookInc	1116.00	17	366.0	1.488	4.5	94%	0	0	0
Buy Amazing Books	1199.00	3,557	449.0	1.5987	3	51%	0	0	0
killer,sbooks	1199.00	18	449.0	1.5987	5	100%	0	0	0
Abhinav Books Store	1103.00	60	353.0	1.4707	3	53%	0	0	0
BSK Book	1189.00	160	439.0	1.5853	3.5	61%	0	0	0
Book store01	1199.00	14	449.0	1.5987	3.5	57%	0	0	0
BOOKKR	1199.00	5	449.0	1.5987	3.5	60%	0	0	0
S B T books	1107.00	113	357.0	1.476	4.5	88%	0	0	0
W S Retaill	1107.00	34	357.0	1.476	3.5	68%	0	0	0
A to Z Book House	1199.00	1,275	449.0	1.5987	3	46%	0	0	0
Booksmandi	1199.00	2,531	449.0	1.5987	4.5	89%	0	0	0
Bookflow	1079.10	3,100	329.1	1.4388	3.5	68%	0	0	0
fairdealenterprise	1199.00	45	449.0	1.5987	2	25%	0	0	0
SN Square	1319.00	59	569.0	1.7587	4	75%	0	0	0
INFINITE BOOKS	1984.27	288	1234.27	2.6457	5	99%	0	0	0
Bookswagon	2203.00	6,387	1453.0	2.9373	4	70%	0	0	0
SmartGlobal	2257.00	213	1507.0	3.0093	3	49%	0	0	0
Sunrise Book store	2114.00	1,359	1364.0	2.8187	3.5	61%	0	0	0
B2A UK	2534.00	6,928	1784.0	3.3787	4.5	83%	0	0	0
Fast Media 2	2879.02	6,006	2129.02	3.8387	4	72%	0	0	0
Sunrise Book store	2566.00	1,359	1816.0	3.4213	3.5	61%	0	0	0
