Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	329.00	1,517	0.0	1.0	3.5	67%	0	0	0
World500	339.00	3,248	10.0	1.0304	4	76%	0	0	0
PKS RETAIL	352.00	4	23.0	1.0699	5	100%	0	0	0
uRead-Store	366.07	25,127	37.07	1.1127	4.5	92%	1	0	0
Amazing_Buy	366.07	17,781	37.07	1.1127	4.5	95%	1	0	1
Shri Krishna book’s	329.00		0.0	1.0			0	0	0
somsebooks	374.00		45.0	1.1368			0	0	0
shivaji123 enterprises	374.00		45.0	1.1368			0	0	0
Book,stage	399.00		70.0	1.2128			0	0	0
BOOKFACTRY	399.00	1	70.0	1.2128	5	100%	0	0	0
MK BOOKS INDIA	424.00	2,245	95.0	1.2888	2.5	34%	0	0	0
FOUNTAINHEAD	359.00	98	30.0	1.0912	4.5	91%	0	0	0
Sri Ganesha Books	359.00	382	30.0	1.0912	4	82%	0	0	0
AskTech Books	380.00	2	51.0	1.155	2.5	50%	0	0	0
A Mind's Bookstore	364.00	1,409	35.0	1.1064	4.5	89%	0	0	0
ReadAhead	445.00	213	116.0	1.3526	4	79%	0	0	0
Inetrade India	370.08	3,249	41.08	1.1249	4	75%	0	0	0
Bookflow	449.10	3,100	120.1	1.365	3.5	67%	0	0	0
O_Store	374.25	593	45.25	1.1375	4.5	87%	0	0	0
SBM Enterprises	374.25	48	45.25	1.1375	4	75%	0	0	0
Goodread Bookstore	474.00	579	145.0	1.4407	5	97%	1	0	0
Royal500	474.00	875	145.0	1.4407	4.5	92%	0	0	0
HERITAGE PUBLISHERS	474.00	783	145.0	1.4407	4.5	94%	0	0	0
The Bookhive	399.20	43	70.2	1.2134	4	80%	0	0	0
Skycart	409.00	479	80.0	1.2432	4.5	90%	0	0	0
fairdealenterprise	384.23	41	55.23	1.1679	2.5	34%	0	0	0
S B T books	461.00	113	132.0	1.4012	4.5	88%	0	0	0
W S Retaill	461.00	34	132.0	1.4012	3.5	69%	0	0	0
BW ENTERPRISES	399.00	44	70.0	1.2128	4	79%	0	0	0
Booknow	389.00	898	60.0	1.1824	4	80%	0	0	0
Rama BOOKS	389.22	6	60.22	1.183	3.5	67%	0	0	0
Mumbai gift corner	495.00	717	166.0	1.5046	4.5	90%	0	0	0
Buy Amazing Books	499.00	3,536	170.0	1.5167	3	51%	0	0	0
BSK Book	499.00	159	170.0	1.5167	3.5	60%	0	0	0
Booksmandi	400.00	2,530	71.0	1.2158	4.5	89%	0	0	0
Comma365	466.00	2,242	137.0	1.4164	4.5	95%	0	0	0
Book store01	479.00	11	150.0	1.4559	3	45%	0	0	0
CrossWord Books	459.00	116	130.0	1.3951	5	95%	0	0	0
Starmark	449.10	2,139	120.1	1.365	3.5	68%	0	0	0
MEETA BOOKS	449.00	47	120.0	1.3647	2.5	36%	0	0	0
Shreeganesh16	449.00	27	120.0	1.3647	4.5	83%	0	0	0
Amazing BookS	399.00	106	70.0	1.2128	3	54%	0	0	0
Best Price_	480.00	224	151.0	1.459	4	82%	0	0	0
The Grand_Store	490.00	10	161.0	1.4894	3	50%	0	0	0
BookAdda	459.00	365	130.0	1.3951	3	47%	0	0	0
BOOKKR	499.00	5	170.0	1.5167	3.5	60%	0	0	0
Venture360	474.00	25	145.0	1.4407	3	52%	0	0	0
BookInc	465.00	17	136.0	1.4134	4.5	94%	0	0	0
Browsers' Lounge	477.00	122	148.0	1.4498	4.5	96%	0	0	0
Kushii Radiance Bookshop	475.00	63	146.0	1.4438	4.5	84%	0	0	0
Read factor	329.00	1,517	0.0	1.0	3.5	67%	0	0	0
The Bookhive	400.00	43	71.0	1.2158	4	80%	0	0	0
CrossWord Books	459.00	116	130.0	1.3951	5	95%	0	0	0
A to Z Book House	499.00	1,275	170.0	1.5167	3	46%	0	0	0
ALL INDIA BOOK STORE	499.00	9	170.0	1.5167	3.5	67%	0	0	0
SN Square	549.00	59	220.0	1.6687	4	75%	0	0	0
Universal Books House	745.00	1	416.0	2.2644	5	100%	0	0	0
