Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Buy Amazing Books	245.00	3,570	0.0	1.0	3	52%	0	0	0
uRead-Store	249.00	25,154	4.0	1.0163	4.5	92%	1	0	1
PKS RETAIL	249.00	4	4.0	1.0163	5	100%	0	0	0
bookshopToday	249.00	15	4.0	1.0163	4.5	91%	0	0	0
Bookflow	311.50	3,100	66.5	1.2714	3.5	68%	0	0	0
lollypop	249.00	2	4.0	1.0163	5	100%	0	0	0
Essay Shopping Malls	331.00	52	86.0	1.351	4	75%	0	0	0
AskTech Books	263.00	2	18.0	1.0735	2.5	50%	0	0	0
HERITAGE PUBLISHERS	345.00	783	100.0	1.4082	4.5	94%	0	0	0
Inetrade India	272.62	3,256	27.62	1.1127	4	75%	0	0	0
Crossword Bookstores Ltd	280.00	2,475	35.0	1.1429	4	74%	0	0	0
MK BOOKS INDIA	350.00	2,249	105.0	1.4286	2.5	34%	0	0	0
famous_Books	350.00	4	105.0	1.4286	4.5	75%	0	0	0
The Bookhive	280.00	43	35.0	1.1429	4	80%	0	0	0
Comma365	321.00	2,242	76.0	1.3102	4.5	95%	0	0	0
Skycart	297.00	479	52.0	1.2122	4.5	90%	0	0	0
Sunrise Book store	293.00	1,360	48.0	1.1959	3.5	61%	0	0	0
Venture360	333.00	25	88.0	1.3592	3	52%	0	0	0
amazingbuy_	315.00	1	70.0	1.2857	5	100%	0	0	0
Best Deal India	325.00	6	80.0	1.3265	5	100%	0	0	0
BooksRaja	278.00	171	33.0	1.1347	4.5	85%	0	0	0
O_Store	252.00	593	7.0	1.0286	4.5	87%	0	0	0
Booksmandi	294.00	2,531	49.0	1.2	4.5	89%	0	0	0
Books-a-zillion	315.00	89	70.0	1.2857	4	82%	0	0	0
SansRack	350.00	1,052	105.0	1.4286	4.5	94%	0	0	0
Browsers' Lounge	342.00	122	97.0	1.3959	4.5	96%	0	0	0
Kushii Radiance Bookshop	333.00	63	88.0	1.3592	4.5	84%	0	0	0
A to Z Book House	350.00	1,276	105.0	1.4286	3	44%	0	0	0
The Grand_Store	360.00	10	115.0	1.4694	3	50%	0	0	0
BW ENTERPRISES	280.00	44	35.0	1.1429	4	79%	0	0	0
Bookflow	315.00	3,100	70.0	1.2857	3.5	68%	0	0	0
Sunrise Book store	293.00	1,360	48.0	1.1959	3.5	61%	0	0	0
SAI BOOKS	346.00	181	101.0	1.4122	3	46%	0	0	0
Ambe Books	438.18	2	193.18	1.7885	3	50%	0	0	0
Ginni Books	438.18	9	193.18	1.7885	4.5	89%	0	0	0
Ginni Books	438.25	9	193.25	1.7888	4.5	89%	0	0	0
