Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	198.00	25,135	68.0	1.5231	4.5	92%	1	0	0
Amazing_Buy	198.00	17,787	68.0	1.5231	4.5	95%	1	0	1
Goodread Bookstore	149.00	579	19.0	1.1462	5	97%	0	0	0
A to Z Book House	130.00	1,275	0.0	1.0	3	46%	0	0	0
aspire india	159.00	331	29.0	1.2231	4	73%	0	0	0
Comma365	199.00	2,242	69.0	1.5308	4.5	95%	0	0	0
Sunrise Book store	181.00	1,358	51.0	1.3923	3.5	61%	0	0	0
RSONS	168.00	481	38.0	1.2923	4.5	84%	0	0	0
Skycart	179.00	479	49.0	1.3769	4.5	90%	0	0	0
SRBOOKWORLD	269.00	404	139.0	2.0692	4.5	93%	0	0	0
Sunrise Book store	193.00	1,358	63.0	1.4846	3.5	61%	0	0	0
Books-a-zillion	179.10	89	49.1	1.3777	4	82%	0	0	0
BOOK CENTRE	200.00	862	70.0	1.5385	4	81%	0	0	0
Books-a-zillion	199.00	89	69.0	1.5308	4	82%	0	0	0
